quotes,authors,categories
Technology is so much fun but we can drown in our technology. The fog of information can drive out knowledge.,Daniel J. Boorstin,Technology
"Cell phones, mobile e-mail, and all the other cool and slick gadgets can cause massive losses in our creative output and overall productivity.",Robin S. Sharma,Technology
The machine does not isolate man from the great problems of nature but plunges him more deeply into them.,Antoine de Saint-Exupery,Technology
Television has changed the American child from an irresistable force to an immovable object.,Laurence J. Peter,Technology
We're still in the first minutes of the first day of the Internet revolution.,Scott Cook,Technology
The digital camera is a great invention because it allows us to reminisce. Instantly.,Demetri Martin,Technology
"The typewriting machine, when played with expression, is no more annoying than the piano when played by a sister or near relation.",Oscar Wilde,Technology
"Soon silence will have passed into legend. Man has turned his back on silence. Day after day he invents machines and devices that increase noise and distract humanity from the essence of life, contemplation, meditation.",Jean Arp,Technology
Bill Gates is a very rich man today... and do you want to know why? The answer is one word: versions.,Dave Barry,Technology
The internet is a great way to get on the net.,Bob Dole,Technology
Relying on the government to protect your privacy is like asking a peeping tom to install your window blinds.,John Perry Barlow,Technology
"Technology... is a queer thing. It brings you great gifts with one hand, and it stabs you in the back with the other.",Carrie Snow,Technology
In software systems it is often the early bird that makes the worm.,Alan Perlis,Technology
"Technological society has succeeded in multiplying the opportunities for pleasure, but it has great difficulty in generating joy.",Pope Paul VI,Technology
Defect-free software does not exist.,Wietse Venema,Technology
"There are three roads to ruin; women, gambling and technicians. The most pleasant is with women, the quickest is with gambling, but the surest is with technicians.",Georges Pompidou,Technology
"The Web as I envisaged it, we have not seen it yet. The future is still so much bigger than the past.",Tim Berners-Lee,Technology
"An asteroid or a supervolcano could certainly destroy us, but we also face risks the dinosaurs never saw: An engineered virus, nuclear war, inadvertent creation of a micro black hole, or some as-yet-unknown technology could spell the end of us.",Elon Musk,Technology
Making duplicate copies and computer printouts of things no one wanted even one of in the first place is giving America a new sense of purpose.,Andy Rooney,Technology
"Cyberspace. A consensual hallucination experienced daily by billions of legitimate operators, in every nation, by children being taught mathematical concepts.",William Gibson,Technology
Adding sound to movies would be like putting lipstick on the Venus de Milo.,Mary Pickford,Technology
The new electronic independence re-creates the world in the image of a global village.,Marshall McLuhan,Technology
"I force people to have coffee with me, just because I don't trust that a friendship can be maintained without any other senses besides a computer or cellphone screen.",John Cusack,Technology
Real programmers can write assembly code in any language.,Larry Wall,Technology
"Technology is making gestures precise and brutal, and with them men.",Theodor W. Adorno,Technology
A satellite has no conscience.,Edward R. Murrow,Technology
It is questionable if all the mechanical inventions yet made have lightened the day's toil of any human being.,John Stuart Mill,Technology
"Technology is just a tool. In terms of getting the kids working together and motivating them, the teacher is the most important.",Bill Gates,Technology
Do you realize if it weren't for Edison we'd be watching TV by candlelight?,Al Boliska,Technology
Tweeting is like sending out cool telegrams to your friends once a week.,Tom Hanks,Technology
"The system of nature, of which man is a part, tends to be self-balancing, self-adjusting, self-cleansing. Not so with technology.",E. F. Schumacher,Technology
"I don't mind if somebody texts me but I'm not a big texter, the things are too small. I don't mind if they text, '7 o'clock,' that's fine, that's logistics but, 'What's up?' Get real! Pick up a phone!",Penny Marshall,Technology
"We are the children of a technological age. We have found streamlined ways of doing much of our routine work. Printing is no longer the only way of reproducing books. Reading them, however, has not changed.",Lawrence Clark Powell,Technology
"I used to think that cyberspace was fifty years away. What I thought was fifty years away, was only ten years away. And what I thought was ten years away... it was already here. I just wasn't aware of it yet.",Bruce Sterling,Technology
The original idea of the web was that it should be a collaborative space where you can communicate through sharing information.,Tim Berners-Lee,Technology
The research rat of the future allows experimentation without manipulation of the real world. This is the cutting edge of modeling technology.,John Spencer,Technology
"It may not always be profitable at first for businesses to be online, but it is certainly going to be unprofitable not to be online.",Esther Dyson,Technology
"Gates is the ultimate programming machine. He believes everything can be defined, examined, reduced to essentials, and rearranged into a logical sequence that will achieve a particular goal.",Stewart Alsop,Technology
The Internet treats censorship as a malfunction and routes around it.,John Perry Barlow,Technology
We've arranged a civilization in which most crucial elements profoundly depend on science and technology.,Carl Sagan,Technology
"The 'Net is a waste of time, and that's exactly what's right about it.",William Gibson,Technology
"Microsoft isn't evil, they just make really crappy operating systems.",Linus Torvalds,Technology
The Internet is the most important single development in the history of human communication since the invention of call waiting.,Dave Barry,Technology
Cyberspace can't compensate for real space. We benefit from chatting to people face to face.,Jonathan Sacks,Technology
Our lifetime may be the last that will be lived out in a technological society.,Arthur C. Clarke,Technology
Technology is the knack of so arranging the world that we don't have to experience it.,Max Frisch,Technology
"Broadband access is the great equalizer, leveling the playing field so that every willing and able person, no matter their station in life, has access to the information and tools necessary to achieve the American Dream.",Michael K. Powell,Technology
"For my confirmation, I didn't get a watch and my first pair of long pants, like most Lutheran boys. I got a telescope. My mother thought it would make the best gift.",Wernher von Braun,Technology
"The newest computer can merely compound, at speed, the oldest problem in the relations between human beings, and in the end the communicator will be confronted with the old problem, of what to say and how to say it.",Edward R. Murrow,Technology
Mechanization best serves mediocrity.,Frank Lloyd Wright,Technology
"Technology is such a broad kind of term, it really applies to so many things, from the electric light to running cars on oil. All of these different things can be called technology. I have kind of a love-hate relationship with it, as I expect most people do. With the computer, I spend so many hours sitting in front of a computer.",Jeff Bridges,Technology
We will create a civilization of the Mind in Cyberspace. May it be more humane and fair than the world your governments have made before.,John Perry Barlow,Technology
All of the books in the world contain no more information than is broadcast as video in a single large American city in a single year. Not all bits have equal value.,Carl Sagan,Technology
I think it is inevitable that people program poorly. Training will not substantially help matters. We have to learn to live with it.,Alan Perlis,Technology
"It's impossible to move, to live, to operate at any level without leaving traces, bits, seemingly meaningless fragments of personal information.",William Gibson,Technology
These days the technology can solve our problems and then some. Solutions may not only erase physical or mental deficits but leave patients better off than 'able-bodied' folks. The person who has a disability today may have a superability tomorrow.,Daniel H. Wilson,Technology
I think there are going to be a bunch of tablet-like devices. It's really a different product category.,Jeff Bezos,Technology
"Inventor: A person who makes an ingenious arrangement of wheels, levers and springs, and believes it civilization.",Ambrose Bierce,Technology
Technology has to be invented or adopted.,Jared Diamond,Technology
My vision is for a fully reusable rocket transport system between Earth and Mars that is able to re-fuel on Mars - this is very important - so you don't have to carry the return fuel when you go there.,Elon Musk,Technology
"Building technical systems involves a lot of hard work and specialized knowledge: languages and protocols, coding and debugging, testing and refactoring.",Jesse James Garrett,Technology
"Style used to be an interaction between the human soul and tools that were limiting. In the digital era, it will have to come from the soul alone.",Jaron Lanier,Technology
"Telephone, n. An invention of the devil which abrogates some of the advantages of making a disagreeable person keep his distance.",Ambrose Bierce,Technology
"What's sort of interesting about the whole public relations disaster that is the Net, in some ways, is that the fundamentals are really good.",Meg Whitman,Technology
"Just as we could have rode into the sunset, along came the Internet, and it tripled the significance of the PC.",Andy Grove,Technology
"I just invent, then wait until man comes around to needing what I've invented.",R. Buckminster Fuller,Technology
The protean nature of the computer is such that it can act like a machine or like a language to be shaped and exploited.,Alan Kay,Technology
"Sites need to be able to interact in one single, universal space.",Tim Berners-Lee,Technology
"I have an almost religious zeal... not for technology per se, but for the Internet which is for me, the nervous system of mother Earth, which I see as a living creature, linking up.",Dan Millman,Technology
"Because of technological limits, there is a certain amount of food that we can produce per acre. If we were to have intensive greenhouse agriculture, we could have much higher production.",Ralph Merkle,Technology
The Internet is a telephone system that's gotten uppity.,Clifford Stoll,Technology
"I want people to use Perl. I want to be a positive ingredient of the world and make my American history. So, whatever it takes to give away my software and get it used, that's great.",Larry Wall,Technology
Congress will pass a law restricting public comment on the Internet to individuals who have spent a minimum of one hour actually accomplishing a specific task while on line.,Andy Grove,Technology
"The most important and urgent problems of the technology of today are no longer the satisfactions of the primary needs or of archetypal wishes, but the reparation of the evils and damages by the technology of yesterday.",Dennis Gabor,Technology
Doing linear scans over an associative array is like trying to club someone to death with a loaded Uzi.,Larry Wall,Technology
YouTube is akin to having my own network.,Marlee Matlin,Technology
Microsoft is engaging in unlawful predatory practices that go well beyond the scope of fair competition.,Orrin Hatch,Technology
"The great thing that guys like Facebook's Mark Zuckerberg and the Google guys have in common is they treat their technology like it's art, and I suppose in the hands of virtuosos like them, it is.",Harvey Weinstein,Technology
The telephone is a 100-year-old technology. It's time for a change. Charging for phone calls is something you did last century.,Niklas Zennstrom,Technology
"The only thing that I'd rather own than Windows is English, because then I could charge you two hundred and forty-nine dollars for the right to speak it.",Scott McNealy,Technology
People are stunned to hear that one company has data files on 185 million Americans.,Ralph Nader,Technology
"To bring out a new technology for consumers first, you just had a very long road to go down to try to find people who actually would pay money for something.",Marc Andreessen,Technology
I think complexity is mostly sort of crummy stuff that is there because it's too expensive to change the interface.,Jaron Lanier,Technology
What the country needs are a few labor-making inventions.,Arnold H. Glasow,Technology
"We live in a society exquisitely dependent on science and technology, in which hardly anyone knows anything about science and technology.",Carl Sagan,Technology
The science of today is the technology of tomorrow.,Edward Teller,Technology
"We are living in dystopia, in a world that is dominated by technology and disconnect, alienation, loneliness, and dysfunction.",Steven Wilson,Technology
Technology is a useful servant but a dangerous master.,Christian Lous Lange,Technology
"Technology can be our best friend, and technology can also be the biggest party pooper of our lives. It interrupts our own story, interrupts our ability to have a thought or a daydream, to imagine something wonderful, because we're too busy bridging the walk from the cafeteria back to the office on the cell phone.",Steven Spielberg,Technology
"We will always have STEM with us. Some things will drop out of the public eye and will go away, but there will always be science, engineering, and technology. And there will always, always be mathematics.",Katherine Johnson,Technology
"If you think technology can solve your security problems, then you don't understand the problems and you don't understand the technology.",Bruce Schneier,Technology
"Biology is the most powerful technology ever created. DNA is software, protein are hardware, cells are factories.",Arvind Gupta,Technology
New technology is not good or evil in and of itself. It's all about how people choose to use it.,David Wong,Technology
"Our world is built on biology and once we begin to understand it, it then becomes a technology.",Ryan Bethencourt,Technology
"Even with all our technology and the inventions that make modern life so much easier than it once was, it takes just one big natural disaster to wipe all that away and remind us that, here on Earth, we're still at the mercy of nature.",Neil deGrasse Tyson,Technology
It's not a faith in technology. It's faith in people.,Steve Jobs,Technology
"It's not that we use technology, we live technology.",Godfrey Reggio,Technology
"The medium is the message. This is merely to say that the personal and social consequences of any medium - that is, of any extension of ourselves - result from the new scale that is introduced into our affairs by each extension of ourselves, or by any new technology.",Marshall McLuhan,Technology
"Once a new technology rolls over you, if you're not part of the steamroller, you're part of the road.",Stewart Brand,Technology
"Sharing is good, and with digital technology, sharing is easy.",Richard Stallman,Technology
"In the industrial revolution Britain led the world in advances that enabled mass production: trade exchanges, transportation, factory technology and new skills needed for the new industrialised world.",Lucy Powell,Technology
The easiest way to stop piracy is not by putting antipiracy technology to work. It's by giving those people a service that's better than what they're receiving from the pirates.,Gabe Newell,Technology
"If future generations are to remember us more with gratitude than sorrow, we must achieve more than just the miracles of technology. We must also leave them a glimpse of the world as it was created, not just as it looked when we got through with it.",Lyndon B. Johnson,Technology
"Technology is a bit of a double-edged sword. Used right, it's a wonderful tool, but unfortunately, it makes it easier for a lot of mediocre people to get really crappy ideas out.",Martin Gore,Technology
"Information technology has been one of the leading drivers of globalization, and it may also become one of its major victims.",Evgeny Morozov,Technology
"Every time there's a new tool, whether it's Internet or cell phones or anything else, all these things can be used for good or evil. Technology is neutral; it depends on how it's used.",Rick Smolan,Technology
"Science and technology revolutionize our lives, but memory, tradition and myth frame our response.",Arthur M. Schlesinger,Technology
"I'm interested in things that change the world or that affect the future and wondrous, new technology where you see it, and you're like, 'Wow, how did that even happen? How is that possible?'",Elon Musk,Technology
The First Industrial Revolution used water and steam power to mechanize production. The Second used electric power to create mass production. The Third used electronics and information technology to automate production.,Klaus Schwab,Technology
"To master a new technology, you have to play with it.",Jordan Peterson,Technology
The new information technology... Internet and e-mail... have practically eliminated the physical costs of communications.,Peter Drucker,Technology
"Some people call this artificial intelligence, but the reality is this technology will enhance us. So instead of artificial intelligence, I think we'll augment our intelligence.",Ginni Rometty,Technology
AI is neither good nor evil. It's a tool. It's a technology for us to use.,Oren Etzioni,Technology
"I use technology for communication, but I don't have a Blackberry or an iPhone. I use an outdated cell phone, but I'm fine with it.",Nicolas Cage,Technology
"As the world has changed through globalisation and technology, it has left many feeling left behind.",Chuka Umunna,Technology
"We live in an age of innovation, where digital technology is providing solutions to problems before we've even realised we needed them. We see it every day as we find new ways to travel, eat and shop.",David Lidington,Technology
"The art challenges the technology, and the technology inspires the art.",John Lasseter,Technology
"Capitalist production, therefore, develops technology, and the combining together of various processes into a social whole, only by sapping the original sources of all wealth - the soil and the labourer.",Karl Marx,Technology
"I hope to continue to inspire our nation's youth to pursue careers in science, technology, engineering, and math so they, too, may reach for the stars.",Ellen Ochoa,Technology
The combination of hatred and technology is the greatest danger threatening mankind.,Simon Wiesenthal,Technology
"We have more media than ever and more technology in our lives. It's supposed to help us communicate, but it has the opposite effect of isolating us.",Tracy Chapman,Technology
"We live in an age of technology and science that demands proof, and yet we desire mystery. But when God gives us mystery, we seek to destroy it by gross indifference or childish reasoning.",Mother Angelica,Technology
"Technology is causing a set of seemingly disconnected things - shortening of attention spans, polarization, outrage-ification of culture, mass narcissism, election engineering, addiction to technology.",Tristan Harris,Technology
"While technology is important, it's what we do with it that truly matters.",Muhammad Yunus,Technology
Social media is not about the exploitation of technology but service to community.,Simon Mainwaring,Technology
"Blockchain technology isn't just a more efficient way to settle securities. It will fundamentally change market structures, and maybe even the architecture of the Internet itself.",Abigail Johnson,Technology
"Every once in a while, a new technology, an old problem, and a big idea turn into an innovation.",Dean Kamen,Technology
Technology is best when it brings people together.,Matt Mullenweg,Technology
Technology and social media have brought power back to the people.,Mark McKinnon,Technology
Science and technology are going to be the basis for many of the solutions to social problems.,Frances Arnold,Technology
"The essence of architecture is form and space, and light is the essential element to the key to architectural design, probably more important than anything. Technology and materials are secondary.",I. M. Pei,Technology
Technology breeds crime and we are constantly trying to develop technology to stay one step ahead of the person trying to use it negatively.,Frank Abagnale,Technology
"Whenever a new technology is introduced into society, there must be a counterbalancing human response - that is, high touch - or the technology is rejected... We must learn to balance the material wonders of technology with the spiritual demands of our human nature.",John Naisbitt,Technology
"Why are we, as a nation so obsessed with foreign things? Is it a legacy of our colonial years? We want foreign television sets. We want foreign shirts. We want foreign technology. Why this obsession with everything imported?",A. P. J. Abdul Kalam,Technology
"Science and technology are a propellant for building a thriving country, and the happiness of the people and the future of the country hinge on their development.",Kim Jong-un,Technology
"CCTV is seen either as a symbol of Orwellian dystopia or a technology that will lead to crime-free streets and civil behaviour. While arguments continue, there is very little solid data in the public domain about the costs, quantity and effectiveness of surveillance.",Heather Brooke,Technology
Information technology is at the core of how you do your business and how your business model itself evolves.,Satya Nadella,Technology
Healthcare is becoming part of information technology.,Bill Maris,Technology
"If I could time travel into the future, my first port of call would be the point where medical technology is at its best because, like most people on this planet, I have this aversion to dying.",Neal Asher,Technology
"Technology, like art, is a soaring exercise of the human imagination.",Daniel Bell,Technology
"Loom.ai will accelerate making human co-experiences more immersive and personal, adding world-class facial animation technology as part of Roblox's efforts to provide expressive emotive actions to avatars that will enable deeper connections for our community.",David Baszucki,Technology
"The most important thing we can do is inspire young minds and to advance the kind of science, math and technology education that will help youngsters take us to the next phase of space travel.",John Glenn,Technology
"If science fiction is the mythology of modern technology, then its myth is tragic.",Ursula K. Le Guin,Technology
"There are no morals about technology at all. Technology expands our ways of thinking about things, expands our ways of doing things. If we're bad people we use technology for bad purposes and if we're good people we use it for good purposes.",Herbert A. Simon,Technology
"In today's knowledge-based economy, what you earn depends on what you learn. Jobs in the information technology sector, for example, pay 85 percent more than the private sector average.",William J. Clinton,Technology
Science and technology are the keys to both our longevity and our demise. Our entire existence on this planet is a double-edged sword.,Rhys Darby,Technology
Technology just means information technology.,Peter Thiel,Technology
"Globalization was a deep trend pushed by technology and right ideas, as much as anything else.",Jeffrey Sachs,Technology
"Even more amazing than modern technology is our opportunity to access information directly from Heaven, without hardware, software, or monthly service fees.",Russell M. Nelson,Technology
"Our intuition about the future is linear. But the reality of information technology is exponential, and that makes a profound difference. If I take 30 steps linearly, I get to 30. If I take 30 steps exponentially, I get to a billion.",Ray Kurzweil,Technology
Technology has advanced more in the last thirty years than in the previous two thousand. The exponential increase in advancement will only continue.,Niels Bohr,Technology
"I like technology, but 'Black Mirror' is more what the consequences are, and it doesn't tend to be about technology itself: it tends to be how we use or misuse it. We've not really thought through the consequences of it.",Charlie Brooker,Technology
"The intersection of law, politics, and technology is going to force a lot of good thinking.",Bill Gates,Technology
"After two years working with bitcoin and blockchain companies and corporate leaders, we identified that a significant issue hindering the widespread, global adoption of blockchain is the inability to quickly connect with the right combination of partners for testing and deployment of the technology to address real-world business challenges.",Meltem Demirors,Technology
"It would appear that we have reached the limits of what it is possible to achieve with computer technology, although one should be careful with such statements, as they tend to sound pretty silly in 5 years.",John von Neumann,Technology
"Each of you possesses the most powerful, dangerous and subversive trait that natural selection has ever devised. It's a piece of neural audio technology for rewiring other people's minds. I'm talking about your language.",Mark Pagel,Technology
"The word deepfake has become a generic noun for the use of machine-learning algorithms and facial-mapping technology to digitally manipulate people's voices, bodies and faces. And the technology is increasingly so realistic that the deepfakes are almost impossible to detect.",Ben Sasse,Technology
"If you wanna know how not secure you are, just take a look around. Nothing's secure. Nothing's safe. I don't hate technology, I don't hate hackers, because that's just what comes with it, without those hackers we wouldn't solve the problems we need to solve, especially security.",Fred Durst,Technology
"Discipline may be identified neither with an institution nor with an apparatus; it is a type of power, a modality for its exercise, comprising a whole set of instruments, techniques, procedures, levels of application, targets; it is a 'physics' or 'anatomy' of power, a technology.",Michel Foucault,Technology
"Technology is the future, I have seen the third industrial revolution, and we are in the midst of the fourth industrial revolution.",N. Chandrababu Naidu,Technology
I think technology really increased human ability. But technology cannot produce compassion.,Dalai Lama,Technology
Technology is destructive only in the hands of people who do not realize that they are one and the same process as the universe.,Alan Watts,Technology
"Turn off your email; turn off your phone; disconnect from the Internet; figure out a way to set limits so you can concentrate when you need to, and disengage when you need to. Technology is a good servant but a bad master.",Gretchen Rubin,Technology
"In a modern and innovative society, where advancements are plentiful and communication is instantaneous, science and technology are a part of everyday life.",Julie Payette,Technology
"As technology changes the way we communicate, connect, create, consume and innovate, it is democratizing access to opportunity. Education is no exception.",Laura Arrillaga-Andreessen,Technology
"If we can reduce the cost and improve the quality of medical technology through advances in nanotechnology, we can more widely address the medical conditions that are prevalent and reduce the level of human suffering.",Ralph Merkle,Technology
"Cinema reflects culture and there is no harm in adapting technology, but not at the cost of losing your originality.",Jackie Chan,Technology
The purpose of technology is not to confuse the brain but to serve the body.,William S. Burroughs,Technology
"I'm not a tech guy. I'm looking at the technology with the eyes of my customers, normal people's eyes.",Jack Ma,Technology
"The great paradox of the 21st century is that, in this age of powerful technology, the biggest problems we face internationally are problems of the human soul.",Ralph Peters,Technology
"We must not confuse religion with God, or technology with science. Religion stands in relationship to God as technology does in relation to science. Both the conduct of religion and the pursuit of technology are capable of leading mankind into evil; but both can prompt great good.",Robert Winston,Technology
"The key to making things affordable is design and technology improvements, as well as scale.",Elon Musk,Technology
Skin has become inadequate in interfacing with reality. Technology has become the body's new membrane of existence.,Nam June Paik,Technology
"As a technology, the book is like a hammer. That is to say, it is perfect: a tool ideally suited to its task. Hammers can be tweaked and varied but will never go obsolete. Even when builders pound nails by the thousand with pneumatic nail guns, every household needs a hammer.",James Gleick,Technology
Technology is changing the world; it's changing our sport. It's changing the way people are following the NBA.,Adam Silver,Technology
The only constant in the technology industry is change.,Marc Benioff,Technology
Riding a bicycle is the summit of human endeavour - an almost neutral environmental effect coupled with the ability to travel substantial distances without disturbing anybody. The bike is the perfect marriage of technology and human energy.,Jeremy Corbyn,Technology
I'm a total Luddite when it comes to gadgets and technology.,Shaun Evans,Technology
"Take, therefore, what modern technology is capable of: the power of our moral sense allied to the power of communications and our ability to organize internationally. That, in my view, gives us the first opportunity as a community to fundamentally change the world.",Gordon Brown,Technology
Technology and robotics are advancing and will reduce the need for workers in the future.,Jan C. Ting,Technology
"Good, bad or indifferent, if you are not investing in new technology, you are going to be left behind.",Philip Green,Technology
"Technology makes things faster and more cost-effective, but it's not perfect. It requires you to be as flexible as you can be.",John Phillips,Technology
"Information technology and the Internet are rapidly transforming almost every aspect of our lives - some for better, some for worse.",John Landgraf,Technology
"During the past few decades, modern technology, with radio, TV, air travel, and satellites, has woven a network of communication which puts each part of the world in to almost instant contact with all the other parts.",David Bohm,Technology
"I'm fascinated by the idea that genetics is digital. A gene is a long sequence of coded letters, like computer information. Modern biology is becoming very much a branch of information technology.",Richard Dawkins,Technology
Technology makes the world a new place.,Shoshana Zuboff,Technology
"Technology is nothing. What's important is that you have a faith in people, that they're basically good and smart, and if you give them tools, they'll do wonderful things with them.",Steve Jobs,Technology
"It's easy to blame technology for what we perceive to be a vast disconnect between people. We're so wrapped up in social media, texting, online dating - in many ways, we're addicted to our devices.",Saroo Brierley,Technology
India and Japan should develop a complementary relationship in information technology.,Yoshiro Mori,Technology
"However, even during the preparations for action, we laid our plans in such a manner that should there be progress through diplomatic negotiation, we would be well prepared to cancel operations at the latest moment that communication technology would have permitted.",Hideki Tojo,Technology
"Modern technology has become a total phenomenon for civilization, the defining force of a new social order in which efficiency is no longer an option but a necessity imposed on all human activity.",Jacques Ellul,Technology
"It's hard to pay attention these days because of multiple affects of the information technology nowadays. You tend to develop a faster, speedier mind, but I don't think it's necessarily broader or smarter.",Robert Redford,Technology
Technology is driving the innovation. Technology is driving the creativity. Technology and the use of that is going to determine our workers' ability to compete in the 21st century global marketplace.,Ron Kind,Technology
"Language is a more recent technology. Your body language, your eyes, your energy will come through to your audience before you even start speaking.",Peter Guber,Technology
"Blockchain is moving beyond cryptocurrency, and it's worth paying attention - especially since successful prototypes show that blockchain, also known as distributed ledger technology, will be transformative.",Julie Sweet,Technology
"The rapid dissemination of technology and information offers entirely new ways of production, but it can also bring the spectre of more states developing weapons of mass destruction.",Lord Robertson,Technology
"If co-operation, is thus the lifeblood of science and technology, it is similarly vital to society as a whole.",Arthur Compton,Technology
I am humbled and excited by new opportunities for me to support and share the amazing work NASA is doing to help us travel farther into the solar system and work with the next generation of science and technology leaders.,Scott Kelly,Technology
"Study hard so that you can master technology, which allows us to master nature.",Che Guevara,Technology
"What really turns me on about technology is not just the ability to get more songs on MP3 players. The revolution - this revolution - is much bigger than that. I hope, I believe. What turns me on about the digital age, what excites me personally, is that you have closed the gap between dreaming and doing.",Bono,Technology
"Looking ahead, I believe that the underlying importance of higher education, of science, of technology, of research and scholarship to our quality of life, to the strength of our economy, to our security in many dimensions will continue to be the most important message.",Charles Vest,Technology
"Developments in medical technology have long been confined to procedural or pharmaceutical advances, while neglecting a most basic and essential component of medicine: patient information management.",John Doolittle,Technology
Computer technology is so built into our lives that it's part of the surround of every artist.,Steven Levy,Technology
"Technology is only an enabler, which can help achieve the intention of the person who is using it.",Jane Chen,Technology
We're not just limited by technology but by our ideas and our experimentation and how quickly we can try things.,Tim Sweeney,Technology
I don't think we have wrapped our heads around how much technology has allowed the manipulation of individuals and democracies.,Maria Ressa,Technology
"I feel today, with all the possibilities we have in our hands, all the new technology at our disposal, everything is becoming obvious. Nothing is surprising. You can see beautiful things on Instagram, but there is something that doesn't touch you deeply. Everything is normal, while there's nothing that grabs you and turns you upside down.",Ludovico Einaudi,Technology
You just can't bifurcate bitcoin currency from the technology. Bitcoin will always need a monetary base.,Barry Silbert,Technology
Stone Age. Bronze Age. Iron Age. We define entire epics of humanity by the technology they use.,Reed Hastings,Technology
"The world is getting more connected through technology and travel. Cuisines are evolving. Some people are scared of globalization, but I think people will always take pride in cultural heritage.",John Mackey,Technology
Technology has to be invisible. Transparent. Just simple.,Martin Cooper,Technology
I don't know technology and engineering. I don't know accounting.,Bernard Ebbers,Technology
"I love technology, and I love new gadgets. I can no longer figure out how to use any of them, but I love them.",Jerry Zucker,Technology
"There is a huge need and a huge opportunity to get everyone in the world connected, to give everyone a voice and to help transform society for the future. The scale of the technology and infrastructure that must be built is unprecedented, and we believe this is the most important problem we can focus on.",Mark Zuckerberg,Technology
"Engineering or technology is all about using the power of science to make life better for people, to reduce cost, to improve comfort, to improve productivity, etc.",N. R. Narayana Murthy,Technology
"We must become Icelanders in soccer, Israelis in defending our land, Japanese in technology.",Volodymyr Zelensky,Technology
I believe 3D is inevitable because it's about aligning our entertainment systems to our sensory system. We all have two eyes; we all see the world in 3D. And it's natural for us to want our entertainment in 3D as well. It's just getting the technology - it's really more the business model than the technology piece. We've solved the technology.,James Cameron,Technology
"Especially in technology, we need revolutionary change, not incremental change.",Larry Page,Technology
