quotes,authors,categories
"For me, every day is a new thing. I approach each project with a new insecurity, almost like the first project I ever did. And I get the sweats. I go in and start working, I'm not sure where I'm going. If I knew where I was going I wouldn't do it.",Frank Gehry,Work
The supreme accomplishment is to blur the line between work and play.,Arnold J. Toynbee,Work
"The more I want to get something done, the less I call it work.",Richard Bach,Work
"When you form a team, why do you try to form a team? Because teamwork builds trust and trust builds speed.",Russel Honore,Work
"It is an immutable law in business that words are words, explanations are explanations, promises are promises-but only performance is reality.",Harold S. Geneen,Work
It is only when I am doing my work that I feel truly alive.,Federico Fellini,Work
"I think the person who takes a job in order to live - that is to say, for the money - has turned himself into a slave.",Joseph Campbell,Work
"O man you are busy working for the world, and the world is busy trying to turn you out.",Abu Bakr,Work
Work is not man's punishment. It is his reward and his strength and his pleasure.,George Sand,Work
"To find out what one is fitted to do, and to secure an opportunity to do it, is the key to happiness.",John Dewey,Work
Management is nothing more than motivating other people.,Lee Iacocca,Work
The greatest teacher I know is the job itself.,James Cash Penney,Work
Work will win when wishy washy wishing won t.,Thomas S. Monson,Work
The only thing that overcomes hard luck is hard work.,Harry Golden,Work
Men for the sake of getting a living forget to live.,Margaret Fuller,Work
Unemployment is capitalism's way of getting you to plant a garden.,Orson Scott Card,Work
Inspiration comes of working every day.,Charles Baudelaire,Work
"Every man's work, whether it be literature, or music or pictures or architecture or anything else, is always a portrait of himself.",Samuel Butler,Work
Opportunity is missed by most people because it is dressed in overalls and looks like work.,Thomas A. Edison,Work
We have a system that increasingly taxes work and subsidizes nonwork.,Milton Friedman,Work
By the work one knows the workman.,Jean de La Fontaine,Work
"And where I excel is ridiculous, sickening, work ethic. You know, while the other guy's sleeping? I'm working.",Will Smith,Work
"It's like Forrest Gump said, 'Life is like a box of chocolates.' Your career is like a box of chocolates - you never know what you're going to get. But everything you get is going to teach you something along the way and make you the person you are today. That's the exciting part - it's an adventure in itself.",Nick Carter,Work
Every noble work is at first impossible.,Thomas Carlyle,Work
"To fulfill a dream, to be allowed to sweat over lonely labor, to be given a chance to create, is the meat and potatoes of life. The money is the gravy.",Bette Davis,Work
"Can anything be sadder than work left unfinished? Yes, work never begun.",Christina Rossetti,Work
I believe in stopping work and eating lunch.,L'Wren Scott,Work
"Never continue in a job you don't enjoy. If you're happy in what you're doing, you'll like yourself, you'll have inner peace. And if you have that, along with physical health, you will have had more success than you could possibly have imagined.",Johnny Carson,Work
The only way to enjoy anything in this life is to earn it first.,Ginger Rogers,Work
The pay is good and I can walk to work.,John F. Kennedy,Work
The idea of having a steady job is appealing.,Robin Williams,Work
"No one can arrive from being talented alone, work transforms talent into genius.",Anna Pavlova,Work
The only place success comes before work is in the dictionary.,Vince Lombardi,Work
One thing I never want to be accused of is not working.,Don Shula,Work
The will to work of everyone in the country is the best guarantee of national survival.,Bhumibol Adulyadej,Work
Honest labor bears a lovely face.,Thomas Dekker,Work
No fine work can be done without concentration and self-sacrifice and toil and doubt.,Max Beerbohm,Work
You're blessed if you have the strength to work.,Mahalia Jackson,Work
"When a work lifts your spirits and inspires bold and noble thoughts in you, do not look for any other standard to judge by: the work is good, the product of a master craftsman.",Jean de la Bruyere,Work
"A good job is more than just a paycheck. A good job fosters independence and discipline, and contributes to the health of the community. A good job is a means to provide for the health and welfare of your family, to own a home, and save for retirement.","James H. Douglas, Jr.",Work
There is no substitute for hard work.,Thomas A. Edison,Work
"Work, apart from devotion or love of God, is helpless and cannot stand alone.",Ramakrishna,Work
Work is the curse of the drinking classes.,Oscar Wilde,Work
"And to get real work experience, you need a job, and most jobs will require you to have had either real work experience or a graduate degree.",Donald Norman,Work
Work isn't to make money; you work to justify life.,Marc Chagall,Work
"When a man tells you that he got rich through hard work, ask him: 'Whose?'",Don Marquis,Work
"Dreaming in public is an important part of our job description, as science writers, but there are bad dreams as well as good dreams. We're dreamers, you see, but we're also realists, of a sort.",William Gibson,Work
Economics is extremely useful as a form of employment for economists.,John Kenneth Galbraith,Work
"Being an astronaut is a wonderful career. I feel very privileged. But what I really hope for young people is that they find a career they're passionate about, something that's challenging and worthwhile.",Ellen Ochoa,Work
The brain is a wonderful organ; it starts working the moment you get up in the morning and does not stop until you get into the office.,Robert Frost,Work
"Married couples who work together to build and maintain a business assume broad responsibilities. Not only is their work important to our local and national economies, but their success is central to the well-being of their families.",Melissa Bean,Work
Work is a prayer. And I start off every morning dedicating it to our Creator.,Joseph Murray,Work
Big pay and little responsibility are circumstances seldom found together.,Napoleon Hill,Work
Nothing is work unless you'd rather be doing something else.,George Halas,Work
"Without work, all life goes rotten. But when work is soulless, life stifles and dies.",Albert Camus,Work
Be open to the amazing changes which are occurring in the field that interest you.,Leigh Steinberg,Work
"Let us touch the dying, the poor, the lonely and the unwanted according to the graces we have received and let us not be ashamed or slow to do the humble work.",Mother Teresa,Work
"Work, look for peace and calm in work: you will find it nowhere else.",Dmitri Mendeleev,Work
The biggest job we have is to teach a newly hired employee how to fail intelligently. We have to train him to experiment over and over and to keep on trying and failing until he learns what will work.,Charles Kettering,Work
America believes in education: the average professor earns more money in a year than a professional athlete earns in a whole week.,Evan Esar,Work
"You know, I think the greatest gift in the world is a good employee, you know, or people who can do your work for you and do it well the way you'd like to have it done. And I've always been able to surround myself with really good people.",Kenny Rogers,Work
Work expands so as to fill the time available for its completion.,C. Northcote Parkinson,Work
"Individual commitment to a group effort - that is what makes a team work, a company work, a society work, a civilization work.",Vince Lombardi,Work
It is your work in life that is the ultimate seduction.,Pablo Picasso,Work
"Teaching was the hardest work I had ever done, and it remains the hardest work I have done to date.",Ann Richards,Work
The end of labor is to gain leisure.,Aristotle,Work
"Put off thy cares with thy clothes; so shall thy rest strengthen thy labor, and so thy labor sweeten thy rest.",Francis Quarles,Work
There is no disgrace in working. There was no silver spoon around at the time I was born.,Anna Held,Work
All labor that uplifts humanity has dignity and importance and should be undertaken with painstaking excellence.,"Martin Luther King, Jr.",Work
"The harder you work... and visualize something, the luckier you get.",Seal,Work
Quality is pride of workmanship.,W. Edwards Deming,Work
Concentrate on your job and you will forget your other troubles.,William Feather,Work
Work is accomplished by those employees who have not yet reached their level of incompetence.,Laurence J. Peter,Work
"And if small businesspeople say they made it on their own, all they are saying is that nobody else worked seven days a week in their place. Nobody showed up in their place to open the door at five in the morning. Nobody did their thinking, and worrying, and sweating for them.",Paul Ryan,Work
Blessed is he who has found his work; let him ask no other blessedness.,Thomas Carlyle,Work
Management must manage!,Harold S. Geneen,Work
I can't imagine anything more worthwhile than doing what I most love. And they pay me for it.,Edgar Winter,Work
The economy in the Valley will need to grow if students want to come back and work with their specialized degrees. We need to develop more to create more opportunities.,Frank Murphy,Work
"I mean I don't really think about it. You know, do you know what I often say to myself? I think you're very lucky in life if you know what you want to do.",Andrew Lloyd Webber,Work
If Botticelli were alive today he'd be working for Vogue.,Peter Ustinov,Work
Going to work for a large company is like getting on a train. Are you going sixty miles an hour or is the train going sixty miles an hour and you're just sitting still?,J. Paul Getty,Work
Ya gots to work with what you gots to work with.,Stevie Wonder,Work
"Choose a job you love, and you will never have to work a day in your life.",Unknown,Work
"Everyone has been made for some particular work, and the desire for that work has been put in every heart.",Rumi,Work
I never did a day's work in my life. It was all fun.,Thomas A. Edison,Work
Nobody ever drowned in his own sweat.,Ann Landers,Work
Find a job you like and you add five days to every week.,"H. Jackson Brown, Jr.",Work
Big jobs usually go to the men who prove their ability to outgrow small ones.,Theodore Roosevelt,Work
Work is much more fun than fun.,Noel Coward,Work
"Once you start a working on something, don't be afraid of failure and don't abandon it. People who work sincerely are the happiest.",Chanakya,Work
My experience has been that work is almost the best way to pull oneself out of the depths.,Eleanor Roosevelt,Work
One man's wage increase is another man's price increase.,Harold Wilson,Work
"I thought the attractions of being an astronaut were actually, not so much the Moon, but flying in a completely new medium.",Neil Armstrong,Work
Gentleness doesn't get work done unless you happen to be a hen laying eggs.,Coco Chanel,Work
Work is a necessity for man. Man invented the alarm clock.,Pablo Picasso,Work
Give yourself something to work toward - constantly.,Mary Kay Ash,Work
"Instead of being critical of people in authority over you and envious of their position, be happy you're not responsible for everything they have to do. Instead of piling on complaints, thank them for what they do. Overwhelm them with encouragement and appreciation!",Joyce Meyer,Work
I think about my work every minute of the day.,Jeff Koons,Work
"For the last several years and culminating in six months in orbit next year, I've been training for my third space flight. This one is almost in a category completely different than the previous two, specifically to live in on the space station for six months, to command a space ship and to fly a new rocket ship.",Chris Hadfield,Work
The reason a lot of people do not recognize opportunity is because it usually goes around wearing overalls looking like hard work.,Thomas A. Edison,Work
"On any given day, my father wasn't likely to return from work before I was asleep for the night. I saw that a man's work was important, that he must pursue it tirelessly, and that it might require certain sacrifices, like being away from the warmth and comfort of home.",Ezekiel Emanuel,Work
"It's easier to change what you do than people think it is. If you don't change, your field changes around you.",Walter Gilbert,Work
There's something to be said in favor of working in isolation in the real world.,A. R. Ammons,Work
Anyone who can walk to the welfare office can walk to work.,Al Capp,Work
There is joy in work. There is no happiness except in the realization that we have accomplished something.,Henry Ford,Work
A manager is responsible for the application and performance of knowledge.,Peter Drucker,Work
No person who is enthusiastic about his work has anything to fear from life.,Samuel Goldwyn,Work
I'm working myself to death.,Alan Ladd,Work
The taxpayer - that's someone who works for the federal government but doesn't have to take the civil service examination.,Ronald Reagan,Work
"Do not hire a man who does your work for money, but him who does it for love of it.",Henry David Thoreau,Work
"When more and more people are thrown out of work, unemployment results.",Calvin Coolidge,Work
Labor gives birth to ideas.,Jim Rohn,Work
What you are will show in what you do.,Thomas A. Edison,Work
Work alone is noble.,Thomas Carlyle,Work
"To be a poet is a condition, not a profession.",Robert Frost,Work
Work is a necessary evil to be avoided.,Mark Twain,Work
"We work to become, not to acquire.",Elbert Hubbard,Work
"There is always the danger that we may just do the work for the sake of the work. This is where the respect and the love and the devotion come in - that we do it to God, to Christ, and that's why we try to do it as beautifully as possible.",Mother Teresa,Work
I've got a woman's ability to stick to a job and get on with it when everyone else walks off and leaves it.,Margaret Thatcher,Work
"Your chances of success are directly proportional to the degree of pleasure you desire from what you do. If you are in a job you hate, face the fact squarely and get out.",Michael Korda,Work
I work to stay alive.,Bette Davis,Work
"Two months after I got out of test pilot school, I saw an advert that said NASA was recruiting more astronauts. The best job you could have as a test pilot was being an astronaut, so I volunteered.",Charles Duke,Work
"If you put all your strength and faith and vigor into a job and try to do the best you can, the money will come.",Lawrence Welk,Work
"As I understand it, sport is hard work for which you do not get paid.",Irvin S. Cobb,Work
There are one hundred men seeking security to one able man who is willing to risk his fortune.,J. Paul Getty,Work
"People who work together will win, whether it be against complex football defenses, or the problems of modern society.",Vince Lombardi,Work
I'd like to dial it back 5% or 10% and try to have a vacation that's not just e-mail with a view.,Elon Musk,Work
"As an actor, to have achieved financial stability is amazing. But I always have this weird fear that I'm not going to get any more work; it's about not having enough money.",Paul Giamatti,Work
I always got my work done before playing.,Edwin Moses,Work
My husband changed jobs so fast that I simply never knew what business he was in.,Rose Kennedy,Work
I met an American woman and got married so I had to get a job.,Walter Wager,Work
Most people treat the office manual the way they treat a software manual. They never look at it.,James Levine,Work
Every man loves what he is good at.,Thomas Shadwell,Work
"After two weeks of working on a project, you know whether it will work or not.",Bill Budge,Work
"I have found in work that you only get back what you put into it, but it does come back gift-wrapped.",Joyce Brothers,Work
"I work 338 days a year, 16 hours a day.",Dave Pelzer,Work
Managers in all too many American companies do not achieve the desired results because nobody makes them do it.,Harold S. Geneen,Work
"It can be liberating to get fired because you realize the world doesn't end. There's other ways to make money, better jobs.",Ron Livingston,Work
"Because I have work to care about, it is possible that I may be less difficult to get along with than other women when the double chins start to form.",Gloria Steinem,Work
"A dream doesn't become reality through magic; it takes sweat, determination and hard work.",Colin Powell,Work
Look at the sky. We are not alone. The whole universe is friendly to us and conspires only to give the best to those who dream and work.,A. P. J. Abdul Kalam,Work
"I have not failed. I've just found 10,000 ways that won't work.",Thomas A. Edison,Work
"A leader is best when people barely know he exists, when his work is done, his aim fulfilled, they will say: we did it ourselves.",Lao Tzu,Work
"If you do what you love, you'll never work a day in your life.",Marc Anthony,Work
"Success is no accident. It is hard work, perseverance, learning, studying, sacrifice and most of all, love of what you are doing or learning to do.",Pele,Work
Pray as though everything depended on God. Work as though everything depended on you.,Saint Augustine,Work
"Work hard for what you want because it won't come to you without a fight. You have to be strong and courageous and know that you can do anything you put your mind to. If somebody puts you down or criticizes you, just keep on believing in yourself and turn it into something positive.",Leah LaBelle,Work
"The price of success is hard work, dedication to the job at hand, and the determination that whether we win or lose, we have applied the best of ourselves to the task at hand.",Vince Lombardi,Work
Success isn't always about greatness. It's about consistency. Consistent hard work leads to success. Greatness will come.,Dwayne Johnson,Work
"Your work is going to fill a large part of your life, and the only way to be truly satisfied is to do what you believe is great work. And the only way to do great work is to love what you do. If you haven't found it yet, keep looking. Don't settle. As with all matters of the heart, you'll know when you find it.",Steve Jobs,Work
You have to fight to reach your dream. You have to sacrifice and work hard for it.,Lionel Messi,Work
"We are all born ignorant, but one must work hard to remain stupid.",Unknown,Work
I just wanna give a big shout out to all the fans out there who have followed my work up until now. You guys are amazing!! Hearing from fans is the best feeling in the world.,Lindsey Shaw,Work
"I work a lot in the slums of Tondo, Manila, and the life there is poor and very sad. And I've always taught to myself to look for the beauty of it and look in the beauty of the faces of the children and to be grateful.",Catriona Gray,Work
"Keep your dreams alive. Understand to achieve anything requires faith and belief in yourself, vision, hard work, determination, and dedication. Remember all things are possible for those who believe.",Gail Devers,Work
Pleasure in the job puts perfection in the work.,Aristotle,Work
Self-belief and hard work will always earn you success.,Virat Kohli,Work
The true work of art is but a shadow of the divine perfection.,Michelangelo,Work
Work like you don't need the money. Love like you've never been hurt. Dance like nobody's watching.,Satchel Paige,Work
Concentrate all your thoughts upon the work at hand. The sun's rays do not burn until brought to a focus.,Alexander Graham Bell,Work
"Love and work... work and love, that's all there is.",Sigmund Freud,Work
"If you always put limit on everything you do, physical or anything else. It will spread into your work and into your life. There are no limits. There are only plateaus, and you must not stay there, you must go beyond them.",Bruce Lee,Work
"Teamwork makes the dream work, but a vision becomes a nightmare when the leader has a big dream and a bad team.",John C. Maxwell,Work
"Everybody wants to be famous, but nobody wants to do the work. I live by that. You grind hard so you can play hard. At the end of the day, you put all the work in, and eventually it'll pay off. It could be in a year, it could be in 30 years. Eventually, your hard work will pay off.",Kevin Hart,Work
"You cannot hope to build a better world without improving the individuals. To that end, each of us must work for his own improvement and, at the same time, share a general responsibility for all humanity, our particular duty being to aid those to whom we think we can be most useful.",Marie Curie,Work
"When love and skill work together, expect a masterpiece.",John Ruskin,Work
One of the symptoms of an approaching nervous breakdown is the belief that one's work is terribly important.,Bertrand Russell,Work
"Youth is the gift of nature, but age is a work of art.",Stanislaw Jerzy Lec,Work
A man's face is his autobiography. A woman's face is her work of fiction.,Oscar Wilde,Work
"I'm just so happy, and I'm grateful for my fans. I just hope I keep doing work that they love.",Jennifer Aniston,Work
"I do not write for this generation. I am writing for other ages. If this could read me, they would burn my books, the work of my whole life. On the other hand, the generation which interprets these writings will be an educated generation; they will understand me and say: 'Not all were asleep in the nighttime of our grandparents.'",Jose Rizal,Work
"Obstacles don't have to stop you. If you run into a wall, don't turn around and give up. Figure out how to climb it, go through it, or work around it.",Michael Jordan,Work
"All growth depends upon activity. There is no development physically or intellectually without effort, and effort means work.",Calvin Coolidge,Work
Play is often talked about as if it were a relief from serious learning. But for children play is serious learning. Play is really the work of childhood.,Fred Rogers,Work
"It's true hard work never killed anybody, but I figure, why take the chance?",Ronald Reagan,Work
"Stay true to yourself, yet always be open to learn. Work hard, and never give up on your dreams, even when nobody else believes they can come true but you. These are not cliches but real tools you need no matter what you do in life to stay focused on your path.",Phillip Sweet,Work
"Leadership is not about a title or a designation. It's about impact, influence and inspiration. Impact involves getting results, influence is about spreading the passion you have for your work, and you have to inspire team-mates and customers.",Robin S. Sharma,Work
Perseverance is the hard work you do after you get tired of doing the hard work you already did.,Newt Gingrich,Work
"Rest when you're weary. Refresh and renew yourself, your body, your mind, your spirit. Then get back to work.",Ralph Marston,Work
"Do not wait; the time will never be 'just right.' Start where you stand, and work with whatever tools you may have at your command, and better tools will be found as you go along.",George Herbert,Work
"If you want to build a ship, don't drum up people to collect wood and don't assign them tasks and work, but rather teach them to long for the endless immensity of the sea.",Antoine de Saint-Exupery,Work
"Work hard, stay positive, and get up early. It's the best part of the day.","George Allen, Sr.",Work
"Thunder is good, thunder is impressive; but it is lightning that does the work.",Mark Twain,Work
"Work hard, be kind, and amazing things will happen.",Conan O'Brien,Work
"Whatever you do, do with determination. You have one life to live; do your work with passion and give your best. Whether you want to be a chef, doctor, actor, or a mother, be passionate to get the best result.",Alia Bhatt,Work
"I believe that working with good people matters because then the work environment is good. If there is a sense of respect and belief among the people you work with, that is when good work is done.",Ranbir Kapoor,Work
"Nature is so powerful, so strong. Capturing its essence is not easy - your work becomes a dance with light and the weather. It takes you to a place within yourself.",Annie Leibovitz,Work
"It's not all about talent. It's about dependability, consistency, and being able to improve. If you work hard and you're coachable, and you understand what you need to do, you can improve.",Bill Belichick,Work
"Some people say video games rot your brain, but I think they work different muscles that maybe you don't normally use.",Ezra Koenig,Work
"Thinking is the hardest work there is, which is probably the reason why so few engage in it.",Henry Ford,Work
"There may be people who have more talent than you, but there's no excuse for anyone to work harder than you do - and I believe that.",Derek Jeter,Work
When I was a kid I used to pray every night for a new bicycle. Then I realised that the Lord doesn't work that way so I stole one and asked Him to forgive me.,Emo Philips,Work
"I used to work with autistic children, and they said a lot of funny things to me.",James Acaster,Work
Many hands make light work.,John Heywood,Work
"Create like a god, command like a king, work like a slave.",Constantin Brancusi,Work
"Right now I am trying to be in a place of calm, a place where I can chill out and then handle the chaos of life better. You don't just get it overnight; you have to work at it. It's a daily struggle.",Jackee Harry,Work
"The road to success is not easy to navigate, but with hard work, drive and passion, it's possible to achieve the American dream.",Tommy Hilfiger,Work
"A gentle word, a kind look, a good-natured smile can work wonders and accomplish miracles.",William Hazlitt,Work
"Plan your work for today and every day, then work your plan.",Margaret Thatcher,Work
I've been so lucky to work with such great people: people that are such hard workers and have such a respect and appreciation for one another.,Blake Lively,Work
"Let there be work, bread, water and salt for all.",Nelson Mandela,Work
"With hard work and dedication, anything is possible.",Timothy Weah,Work
"Winners embrace hard work. They love the discipline of it, the trade-off they're making to win. Losers, on the other hand, see it as punishment. And that's the difference.",Lou Holtz,Work
"Stay positive and happy. Work hard and don't give up hope. Be open to criticism and keep learning. Surround yourself with happy, warm and genuine people.",Tena Desae,Work
"Without hard work, nothing grows but weeds.",Gordon B. Hinckley,Work
The human foot is a masterpiece of engineering and a work of art.,Leonardo da Vinci,Work
To be honored by your peers is incredibly gratifying and I am so thankful to my colleagues across the league for this recognition. I'm also grateful to the talented and dedicated coaching staff I work with every day in Toronto. To be recognized with an award that bears Michael H. Goldberg's name is very special.,Dwane Casey,Work
The expectations of life depend upon diligence; the mechanic that would perfect his work must first sharpen his tools.,Confucius,Work
"There are two kinds of people, those who do the work and those who take the credit. Try to be in the first group; there is less competition there.",Indira Gandhi,Work
"Through a long and painful process, I've learned that happiness is an inside job - not based on anything or anyone in the outer material world. I've become a different and better person - not perfect, but still a work in progress.",Alana Stewart,Work
"There is a sense that things, if you keep positive and optimistic about what can be done, do work out.",Hillary Clinton,Work
"I need to celebrate life because I'm in a good spot, I work hard, and I am happy with who I am and happy with what I do for a living, and sometimes I just focus and overwhelm myself so much with the fights and getting better, that I just need to slow it down and enjoy life and enjoy training.",Dustin Poirier,Work
"Dreams can become a reality when we possess a vision that is characterized by the willingness to work hard, a desire for excellence, and a belief in our right and our responsiblity to be equal members of society.",Janet Jackson,Work
"No work or love will flourish out of guilt, fear, or hollowness of heart, just as no valid plans for the future can be made by those who have no capacity for living now.",Alan Watts,Work
"Our environment, the world in which we live and work, is a mirror of our attitudes and expectations.",Earl Nightingale,Work
"Making better choices takes work. There is a daily give and take, but it is worth the effort.",Tom Rath,Work
"Luck is great, but most of life is hard work.",Iain Duncan Smith,Work
"Follow your passion, be prepared to work hard and sacrifice, and, above all, don't let anyone limit your dreams.",Donovan Bailey,Work
"Through hard work, perseverance and a faith in God, you can live your dreams.",Ben Carson,Work
"Focused, hard work is the real key to success. Keep your eyes on the goal, and just keep taking the next step towards completing it. If you aren't sure which way to do something, do it both ways and see which works better.",John Carmack,Work
"It sounds simple telling people to work hard and never quit, but to really execute and demonstrate those principles takes discipline and faith. Those are the two factors that I believe separate the good from the great, the successes from the failures.",Nipsey Hussle,Work
"Normal is getting dressed in clothes that you buy for work, driving through traffic in a car that you are still paying for, in order to get to a job that you need so you can pay for the clothes, car and the house that you leave empty all day in order to afford to live in it.",Ellen Goodman,Work
"Don't work for recognition, but do work worthy of recognition.","H. Jackson Brown, Jr.",Work
"With artificial intelligence, we are summoning the demon. You know all those stories where there's the guy with the pentagram and the holy water, and he's like, yeah, he's sure he can control the demon? Doesn't work out.",Elon Musk,Work
"To be a champion, I think you have to see the big picture. It's not about winning and losing; it's about every day hard work and about thriving on a challenge. It's about embracing the pain that you'll experience at the end of a race and not being afraid. I think people think too hard and get afraid of a certain challenge.",Summer Sanders,Work
Plagiarism is one of the great academic sins. It has the power to destroy a scholar or writer and turn a lifetime's work to dust.,Miranda Devine,Work
There is no substitute for hard work. Never give up. Never stop believing. Never stop fighting.,Hope Hicks,Work
"I've got a theory that if you give 100% all of the time, somehow things will work out in the end.",Larry Bird,Work
Happiness does not come from doing easy work but from the afterglow of satisfaction that comes after the achievement of a difficult task that demanded our best.,Theodore Isaac Rubin,Work
"When you have balance in your life, work becomes an entirely different experience. There is a passion that moves you to a whole new level of fulfillment and gratitude, and that's when you can do your best... for yourself and for others.",Cara Delevingne,Work
"The harder you work, the luckier you get.",Gary Player,Work
"In football, everything is possible, from the moment you work and you believe in your qualities.",Kylian Mbappe,Work
"A lot of things are going to happen that you can't necessarily control all the time, but you can control what you do after it happens. So that's what I try to do, keep my head up, keep moving forward, stay positive and just work hard.",Lonzo Ball,Work
"I believe in soulmates, yes, but I believe you also have to work at love. I happen to believe your soulmate doesn't have to be your partner - your soulmate could be your best friend, your sibling, it doesn't have to be the person you marry.",Cheryl Cole,Work
"I have no idols. I admire work, dedication and competence.",Ayrton Senna,Work
Play is the work of childhood.,Jean Piaget,Work
We are immortal until our work on earth is done.,George Whitefield,Work
"The Democrats are the party that says government will make you smarter, taller, richer, and remove the crabgrass on your lawn. The Republicans are the party that says government doesn't work and then they get elected and prove it.",P. J. O'Rourke,Work
"In every community, there is work to be done. In every nation, there are wounds to heal. In every heart, there is the power to do it.",Marianne Williamson,Work
The fruit of your own hard work is the sweetest.,Deepika Padukone,Work
Education must not simply teach work - it must teach Life.,W. E. B. Du Bois,Work
"If you have built castles in the air, your work need not be lost; that is where they should be. Now put the foundations under them.",Henry David Thoreau,Work
"The equal right of all citizens to health, education, work, food, security, culture, science, and wellbeing - that is, the same rights we proclaimed when we began our struggle, in addition to those which emerge from our dreams of justice and equality for all inhabitants of our world - is what I wish for all.",Fidel Castro,Work
"Transparency, honesty, kindness, good stewardship, even humor, work in businesses at all times.",John Gerzema,Work
"Don't give up, no matter how hard it is. Things are going to be tough down the road, but the more work you put in, the more achievement you're going to get out of it.",Alphonso Davies,Work
Talent is cheaper than table salt. What separates the talented individual from the successful one is a lot of hard work.,Stephen King,Work
"Life is tough, and things don't always work out well, but we should be brave and go on with our lives.",Suga,Work
"The thing that is really hard, and really amazing, is giving up on being perfect and beginning the work of becoming yourself.",Anna Quindlen,Work
Always work hard and have fun in what you do because I think that's when you're more successful. You have to choose to do it.,Simone Biles,Work
"If I have accomplished anything in life, it is because I have been willing to work hard.",Madam C. J. Walker,Work
Most people work just hard enough not to get fired and get paid just enough money not to quit.,George Carlin,Work
"I know of no single formula for success. But over the years I have observed that some attributes of leadership are universal and are often about finding ways of encouraging people to combine their efforts, their talents, their insights, their enthusiasm and their inspiration to work together.",Queen Elizabeth II,Work
"Communication is a skill that you can learn. It's like riding a bicycle or typing. If you're willing to work at it, you can rapidly improve the quality of evry part of your life.",Brian Tracy,Work
