quotes,authors,categories
Reality leaves a lot to the imagination.,John Lennon,Imagination
"A rock pile ceases to be a rock pile the moment a single man contemplates it, bearing within him the image of a cathedral.",Antoine de Saint-Exupery,Imagination
The world is governed by very different personages from what is imagined by those who are not behind the scenes.,Benjamin Disraeli,Imagination
You can't do it unless you can imagine it.,George Lucas,Imagination
"To invent, you need a good imagination and a pile of junk.",Thomas A. Edison,Imagination
Imagination is the eye of the soul.,Joseph Joubert,Imagination
"To accomplish great things we must first dream, then visualize, then plan... believe... act!",Alfred A. Montapert,Imagination
"I wash my hands of those who imagine chattering to be knowledge, silence to be ignorance, and affection to be art.",Khalil Gibran,Imagination
"If I create from the heart, nearly everything works; if from the head, almost nothing.",Marc Chagall,Imagination
"To bring anything into your life, imagine that it's already there.",Richard Bach,Imagination
Men are mortal. So are ideas. An idea needs propagation as much as a plant needs watering. Otherwise both will wither and die.,B. R. Ambedkar,Imagination
"New ideas pass through three periods: 1) It can't be done. 2) It probably can be done, but it's not worth doing. 3) I knew it was a good idea all along!",Arthur C. Clarke,Imagination
True originality consists not in a new manner but in a new vision.,Edith Wharton,Imagination
"We imagine that we want to escape our selfish and commonplace existence, but we cling desperately to our chains.",Anne Sullivan,Imagination
"The visionary starts with a clean sheet of paper, and re-imagines the world.",Malcolm Gladwell,Imagination
The artist must bow to the monster of his own imagination.,Richard Wright,Imagination
Imagination and fiction make up more than three quarters of our real life.,Simone Weil,Imagination
Trust that little voice in your head that says 'Wouldn't it be interesting if...'; And then do it.,Duane Michals,Imagination
Imagination creates reality.,Richard Wagner,Imagination
"The lunatic, the lover, and the poet, are of imagination all compact.",William Shakespeare,Imagination
People who lean on logic and philosophy and rational exposition end by starving the best part of the mind.,William Butler Yeats,Imagination
Vision is the true creative rhythm.,Robert Delaunay,Imagination
"Everything that is new or uncommon raises a pleasure in the imagination, because it fills the soul with an agreeable surprise, gratifies its curiosity, and gives it an idea of which it was not before possessed.",Joseph Addison,Imagination
I imagine that yes is the only living thing.,e. e. cummings,Imagination
"Learn to see things as they really are, not as we imagine they are.",Vernon Howard,Imagination
"A man may imagine things that are false, but he can only understand things that are true, for if the things be false, the apprehension of them is not understanding.",Isaac Newton,Imagination
"Imagine what a harmonious world it could be if every single person, both young and old shared a little of what he is good at doing.",Quincy Jones,Imagination
Some stories are true that never happened.,Elie Wiesel,Imagination
"Bring ideas in and entertain them royally, for one of them may be the king.",Mark Van Doren,Imagination
"You have to imagine it possible before you can see something. You can have the evidence right in front of you, but if you can't imagine something that has never existed before, it's impossible.",Rita Dove,Imagination
There are no shortcuts in life - only those we imagine.,Frank Leahy,Imagination
"All successful people men and women are big dreamers. They imagine what their future could be, ideal in every respect, and then they work every day toward their distant vision, that goal or purpose.",Brian Tracy,Imagination
The saddest thing I can imagine is to get used to luxury.,Charlie Chaplin,Imagination
I always imagined I could be what I wanted to be.,Chris Brown,Imagination
A hunch is creativity trying to tell you something.,Frank Capra,Imagination
Almost no one is foolish enough to imagine that he automatically deserves great success in any field of activity; yet almost everyone believes that he automatically deserves success in marriage.,Sydney J. Harris,Imagination
Imagination is the voice of daring. If there is anything Godlike about God it is that. He dared to imagine everything.,Henry Miller,Imagination
"To imagine is everything, to know is nothing at all.",Anatole France,Imagination
I visualize things in my mind before I have to do them. It's like having a mental workshop.,Jack Youngblood,Imagination
"The courage to imagine the otherwise is our greatest resource, adding color and suspense to all our life.",Daniel J. Boorstin,Imagination
"When you can imagine you begin to create and when you begin to create you realize that you can create a world that you prefer to live in, rather than a world that you're suffering in.",Ben Okri,Imagination
Ideas control the world.,James A. Garfield,Imagination
There is a boundary to men's passions when they act from feelings; but none when they are under the influence of imagination.,Edmund Burke,Imagination
One can live in the shadow of an idea without grasping it.,Elizabeth Bowen,Imagination
You need imagination in order to imagine a future that doesn't exist.,Azar Nafisi,Imagination
"I imagine, therefore I belong and am free.",Lawrence Durrell,Imagination
A person possessed with an idea cannot be reasoned with.,James Anthony Froude,Imagination
"When you're curious, you find lots of interesting things to do.",Walt Disney,Imagination
You have many years ahead of you to create the dreams that we can't even imagine dreaming. You have done more for the collective unconscious of this planet than you will ever know.,Steven Spielberg,Imagination
"To have a great idea, have a lot of them.",Thomas A. Edison,Imagination
It is the eye of ignorance that assigns a fixed and unchangeable color to every object; beware of this stumbling block.,Paul Gauguin,Imagination
"Imagination grows by exercise, and contrary to common belief, is more powerful in the mature than in the young.",W. Somerset Maugham,Imagination
"I doubt that the imagination can be suppressed. If you truly eradicated it in a child, he would grow up to be an eggplant.",Ursula K. Le Guin,Imagination
Every block of stone has a statue inside it and it is the task of the sculptor to discover it.,Michelangelo,Imagination
"Think left and think right and think low and think high. Oh, the thinks you can think up if only you try!",Dr. Seuss,Imagination
"A man, to be greatly good, must imagine intensely and comprehensively; he must put himself in the place of another and of many others; the pains and pleasures of his species must become his own.",Percy Bysshe Shelley,Imagination
"Each generation imagines itself to be more intelligent than the one that went before it, and wiser than the one that comes after it.",George Orwell,Imagination
What we imagine is order is merely the prevailing form of chaos.,Kerry Thornley,Imagination
"I paint objects as I think them, not as I see them.",Pablo Picasso,Imagination
I can imagine few things more trying to the patience than the long wasted days of waiting.,Robert Falcon Scott,Imagination
"They are ill discoverers that think there is no land, when they can see nothing but sea.",Francis Bacon,Imagination
"Live out of your imagination, not your history.",Stephen Covey,Imagination
"The most imaginative people are the most credulous, for them everything is possible.",Alexander Chase,Imagination
All men who have achieved great things have been great dreamers.,Orison Swett Marden,Imagination
I do not 'get' ideas; ideas get me.,Robertson Davies,Imagination
I have more of a vivid imagination than I have talent. I cook up ideas. It's just a characteristic.,Francis Ford Coppola,Imagination
I believe in the imagination. What I cannot see is infinitely more important than what I can see.,Duane Michals,Imagination
People who don't see their nature and imagine they can practice thoughtlessness all the time are lairs and fools.,Bodhidharma,Imagination
It may easily come to pass that a vain man may become proud and imagine himself pleasing to all when he is in reality a universal nuisance.,Baruch Spinoza,Imagination
Genius is an African who dreams up snow.,Vladimir Nabokov,Imagination
"It is impossible to imagine the universe run by a wise, just and omnipotent God, but it is quite easy to imagine it run by a board of gods.",H. L. Mencken,Imagination
I am imagination. I can see what the eyes cannot see. I can hear what the ears cannot hear. I can feel what the heart cannot feel.,Peter Nivio Zarlenga,Imagination
Fiction reveals truths that reality obscures.,Jessamyn West,Imagination
Great ideas originate in the muscles.,Thomas A. Edison,Imagination
I cannot imagine a God who rewards and punishes the objects of his creation and is but a reflection of human frailty.,Albert Einstein,Imagination
"Make sure you visualize what you really want, not what someone else wants for you.",Jerry Gillies,Imagination
An idea is a putting truth in check-mate.,Jose Ortega y Gasset,Imagination
Doubt is the father of invention.,Ambrose Bierce,Imagination
Imagination is at the root of much that passes for love.,Gilbert Parker,Imagination
"Nobody is bored when he is trying to make something that is beautiful, or to discover something that is true.",William Inge,Imagination
"Personally, I would sooner have written Alice in Wonderland than the whole Encyclopedia Britannica.",Stephen Leacock,Imagination
He who does not think much of himself is much more esteemed than he imagines.,Johann Wolfgang von Goethe,Imagination
Imagination has brought mankind through the dark ages to its present state of civilization. Imagination led Columbus to discover America. Imagination led Franklin to discover electricity.,L. Frank Baum,Imagination
Solitude is as needful to the imagination as society is wholesome for the character.,James Russell Lowell,Imagination
I am putting real plums into an imaginary cake.,Mary McCarthy,Imagination
I used to lie in bed in my flat and imagine what would happen if there was a zombie attack.,Simon Pegg,Imagination
"Abstraction is one of the greatest visionary tools ever invented by human beings to imagine, decipher, and depict the world.",Jerry Saltz,Imagination
I never did very well in math - I could never seem to persuade the teacher that I hadn't meant my answers literally.,Calvin Trillin,Imagination
One is never fortunate or as unfortunate as one imagines.,Francois de La Rochefoucauld,Imagination
"I am better able to imagine hell than heaven; it is my inheritance, I suppose.",Elinor Wylie,Imagination
"A great many things which in times of lesser knowledge we imagined to be superstitious or useless, prove today on examination to have been of immense value to mankind.",Lafcadio Hearn,Imagination
The imagination is man's power over nature.,Wallace Stevens,Imagination
I accept that there may be things far grander and more incomprehensible than we can possibly imagine.,Richard Dawkins,Imagination
Man lives by imagination.,Havelock Ellis,Imagination
The realities of the world seldom measure up to the sublime designs of human imagination.,Bryant H. McGill,Imagination
We may not imagine how our lives could be more frustrating and complex - but Congress can.,Cullen Hightower,Imagination
"To treat your facts with imagination is one thing, to imagine your facts is another.",John Burroughs,Imagination
"Music is a moral law. It gives soul to the universe, wings to the mind, flight to the imagination, and charm and gaiety to life and to everything.",Plato,Imagination
This world is but a canvas to our imagination.,Henry David Thoreau,Imagination
"Every human has four endowments - self awareness, conscience, independent will and creative imagination. These give us the ultimate human freedom... The power to choose, to respond, to change.",Stephen Covey,Imagination
"A good teacher can inspire hope, ignite the imagination, and instill a love of learning.",Brad Henry,Imagination
Girls are capable of doing everything men are capable of doing. Sometimes they have more imagination than men.,Katherine Johnson,Imagination
"When one paints an ideal, one does not need to limit one's imagination.",Ellen Key,Imagination
Love is a canvas furnished by nature and embroidered by imagination.,Voltaire,Imagination
We are more often frightened than hurt; and we suffer more from imagination than from reality.,Lucius Annaeus Seneca,Imagination
The power of imagination makes us infinite.,John Muir,Imagination
The only limit to your impact is your imagination and commitment.,Tony Robbins,Imagination
"There are no great limits to growth because there are no limits of human intelligence, imagination, and wonder.",Ronald Reagan,Imagination
Imagination was given to man to compensate him for what he is not; a sense of humor to console him for what he is.,Francis Bacon,Imagination
"Without leaps of imagination, or dreaming, we lose the excitement of possibilities. Dreaming, after all, is a form of planning.",Gloria Steinem,Imagination
"I am certain of nothing but the holiness of the heart's affections, and the truth of imagination.",John Keats,Imagination
I believe that imagination is stronger than knowledge. That myth is more potent than history. That dreams are more powerful than facts. That hope always triumphs over experience. That laughter is the only cure for grief. And I believe that love is stronger than death.,Robert Fulghum,Imagination
"The level of our success is limited only by our imagination and no act of kindness, however small, is ever wasted.",Aesop,Imagination
"Hope lies in dreams, in imagination, and in the courage of those who dare to make dreams into reality.",Jonas Salk,Imagination
"I don't think art is propaganda; it should be something that liberates the soul, provokes the imagination and encourages people to go further. It celebrates humanity instead of manipulating it.",Keith Haring,Imagination
Why does the eye see a thing more clearly in dreams than the imagination when awake?,Leonardo da Vinci,Imagination
"America was not built on fear. America was built on courage, on imagination and an unbeatable determination to do the job at hand.",Harry S Truman,Imagination
"First comes thought; then organization of that thought, into ideas and plans; then transformation of those plans into reality. The beginning, as you will observe, is in your imagination.",Napoleon Hill,Imagination
"An opera begins long before the curtain goes up and ends long after it has come down. It starts in my imagination, it becomes my life, and it stays part of my life long after I've left the opera house.",Maria Callas,Imagination
Few people have the imagination for reality.,Johann Wolfgang von Goethe,Imagination
The imagination is the golden pathway to everywhere.,Terence McKenna,Imagination
"Neither a lofty degree of intelligence nor imagination nor both together go to the making of genius. Love, love, love, that is the soul of genius.",Wolfgang Amadeus Mozart,Imagination
There is no better way of exercising the imagination than the study of law. No poet ever interpreted nature as freely as a lawyer interprets the truth.,Jean Giraudoux,Imagination
"Vision gets the dreams started. Dreaming employs your God-given imagination to reinforce the vision. Both are part of something I believe is absolutely necessary to building the life of a champion, a winner, a person of high character who is consistently at the top of whatever game he or she is in.",Emmitt Smith,Imagination
Our imagination is the only limit to what we can hope to have in the future.,Charles Kettering,Imagination
"When the imagination and will power are in conflict, are antagonistic, it is always the imagination which wins, without any exception.",Emile Coue,Imagination
"There is no such thing as death; life is only a dream, and we are the imagination of ourselves.",Bill Hicks,Imagination
"A great wind is blowing, and that gives you either imagination or a headache.",Catherine the Great,Imagination
You have to really use your imagination to refresh your daily life.,Eric-Emmanuel Schmitt,Imagination
Anyone who said he wasn't afraid during the civil rights movement was either a liar or without imagination. I was scared all the time. My hands didn't shake but inside I was shaking.,"James L. Farmer, Jr.",Imagination
"Youth is not a time of life; it is a state of mind; it is not a matter of rosy cheeks, red lips and supple knees; it is a matter of the will, quality of the imagination, a vigor of the emotions; it is the freshness of the deep springs of life.",Samuel Ullman,Imagination
Imagination is the highest kite one can fly.,Lauren Bacall,Imagination
Love is the triumph of imagination over intelligence.,H. L. Mencken,Imagination
I'm an optimistic guy. I'm one of those big dreamers. I'm one of those kids with that annoying imagination.,"Tyler, The Creator",Imagination
"Intelligence is the wife, imagination is the mistress, memory is the servant.",Victor Hugo,Imagination
"Cooking with kids is not just about ingredients, recipes, and cooking. It's about harnessing imagination, empowerment, and creativity.",Guy Fieri,Imagination
"I think that all things, in their way, reflect heavenly truth, the imagination not least.",C. S. Lewis,Imagination
"The man who will use his skill and constructive imagination to see how much he can give for a dollar, instead of how little he can give for a dollar, is bound to succeed.",Henry Ford,Imagination
The debt we owe to the play of imagination is incalculable.,Carl Jung,Imagination
"Censorship is never over for those who have experienced it. It is a brand on the imagination that affects the individual who has suffered it, forever.",Noam Chomsky,Imagination
I learned a long time ago that reality was much weirder than anyone's imagination.,Hunter S. Thompson,Imagination
"You may be sure that the Americans will commit all the stupidities they can think of, plus some that are beyond imagination.",Charles de Gaulle,Imagination
"We are so obsessed with doing that we have no time and no imagination left for being. As a result, men are valued not for what they are but for what they do or what they have - for their usefulness.",Thomas Merton,Imagination
True change takes place in the imagination.,Unknown,Imagination
"The reason we have poverty is that we have no imagination. There are a great many people accumulating what they think is vast wealth, but it's only money... they don't know how to enjoy it, because they have no imagination.",Alan Watts,Imagination
"The use of travelling is to regulate imagination by reality, and instead of thinking how things may be, to see them as they are.",Samuel Johnson,Imagination
"We especially need imagination in science. It is not all mathematics, nor all logic, but it is somewhat beauty and poetry.",Maria Mitchell,Imagination
Formulate and stamp indelibly on your mind a mental picture of yourself as succeeding. Hold this picture tenaciously. Never permit it to fade. Your mind will seek to develop the picture... Do not build up obstacles in your imagination.,Norman Vincent Peale,Imagination
Cinema is a world of imagination.,Marjane Satrapi,Imagination
Every great advance in science has issued from a new audacity of imagination.,John Dewey,Imagination
Imagination was given to man to compensate him for what he isn't. A sense of humor was provided to console him for what he is.,Horace Walpole,Imagination
Do not quench your inspiration and your imagination; do not become the slave of your model.,Vincent Van Gogh,Imagination
"What's in front of you is a whole world of experiences beyond your imagination. Put yourself, and your growth and development, first.",Phylicia Rashad,Imagination
Belief in the supernatural reflects a failure of the imagination.,Edward Abbey,Imagination
"See that the imagination of nature is far, far greater than the imagination of man.",Richard P. Feynman,Imagination
"Personality is more important than beauty, but imagination is more important than both of them.",Laurette Taylor,Imagination
"Bad people are, from the point of view of art, fascinating studies. They represent colour, variety and strangeness. Good people exasperate one's reason; bad people stir one's imagination.",Oscar Wilde,Imagination
"What is the real purpose behind the Tooth Fairy, the Easter Bunny and Santa Claus? They seem like greater steps toward faith and imagination, each with a payoff. Like cognitive training exercises.",Chuck Palahniuk,Imagination
Imagination is the only key to the future. Without it none exists - with it all things are possible.,Ida Tarbell,Imagination
"Don Quixote's misfortune is not his imagination, but Sancho Panza.",Franz Kafka,Imagination
"There are many ways to be free. One of them is to transcend reality by imagination, as I try to do.",Anais Nin,Imagination
"We cast away priceless time in dreams, born of imagination, fed upon illusion, and put to death by reality.",Judy Garland,Imagination
"I have fallen in love with the imagination. And if you fall in love with the imagination, you understand that it is a free spirit. It will go anywhere, and it can do anything.",Alice Walker,Imagination
Where there is no imagination there is no horror.,Arthur Conan Doyle,Imagination
I love fantasy; I love imagination - that's the inner child in me.,Hannah John-Kamen,Imagination
"Imagination is not only the uniquely human capacity to envision that which is not, and therefore the fount of all invention and innovation. In its arguably most transformative and revelatory capacity, it is the power to that enables us to empathize with humans whose experiences we have never shared.",J. K. Rowling,Imagination
The English language is nobody's special property. It is the property of the imagination: it is the property of the language itself.,Derek Walcott,Imagination
"I don't know about everyone else, but I really loved lunch and recess because it was an opportunity to get carried away with your imagination.",Dichen Lachman,Imagination
Boredom is your imagination calling to you.,Sherry Turkle,Imagination
"The imagination is a muscle. If it is not exercised, it atrophies.",Neil Gaiman,Imagination
"Technology, like art, is a soaring exercise of the human imagination.",Daniel Bell,Imagination
"My main point here is that if you are the child of God and God is a part of you, the in your imagination God suppose to look like you. And when you accept a picture of the deity assigned to you by another people, you become the spiritual prisoners of that other people.",John Henrik Clarke,Imagination
Our thoughts and imagination are the only real limits to our possibilities.,Orison Swett Marden,Imagination
"Learning a musical instrument is challenging, it demands fine motor skills and coordination. It develops children's listening, thinking skills, imagination and perseverance. It brings out the very best in the children as they work collaboratively with their peers and teachers.",Sheila Hancock,Imagination
"The imagination is an innate gift, but it needs refinement and cultivation; this is what the humanities provide.",Martha Nussbaum,Imagination
My country has contrived for me the most insignificant office that ever the invention of man contrived or his imagination conceived.,John Adams,Imagination
"Musicals are, by nature, theatrical, meaning poetic, meaning having to move the audience's imagination and create a suspension of disbelief, by which I mean there's no fourth wall.",Stephen Sondheim,Imagination
"I love to create, and to me, the ultimate freedom of expression is a blank canvas or a block of clay to capture whatever emotions your imagination gives it.",Daniel Boulud,Imagination
"Think of the imagination as a giant stone from which we carve out new ideas. As we chip away, our new ideas become more polished and refined. But if you start by editing your imagination, you start with a tiny stone.",Brian Chesky,Imagination
Imagination allows you to bend the rules of the temporal world.,Amy Sherald,Imagination
"The thing that most attracts me to historical fiction is taking the factual record as far as it is known, using that as scaffolding, and then letting imagination build the structure that fills in those things we can never find out for sure.",Geraldine Brooks,Imagination
Television contracts the imagination and radio expands it.,Terry Wogan,Imagination
Cowardice... is almost always simply a lack of ability to suspend functioning of the imagination.,Ernest Hemingway,Imagination
Science does not know its debt to imagination.,Ralph Waldo Emerson,Imagination
Your heart will be shattered by sorrow if you force it to live in tomorrow's ephemeral imagination - world instead of in today's eternal reality - now.,Sri Chinmoy,Imagination
My view is that at a younger age your optimism is more and you have more imagination etc. You have less bias.,A. P. J. Abdul Kalam,Imagination
"Picture books are for everybody at any age, not books to be left behind as we grow older. The best ones leave a tantalising gap between the pictures and the words, a gap that is filled by the reader's imagination, adding so much to the excitement of reading a book.",Anthony Browne,Imagination
"I had a very happy childhood, but I wasn't that happy a child. I liked being alone and creating characters and voices. I think that's when your creativity is developed, when you're young. I liked the world of the imagination because it was an easy place to go to.",David Walliams,Imagination
"Those who have learned to walk on the threshold of the unknown worlds, by means of what are commonly termed par excellence the exact sciences, may then, with the fair white wings of imagination, hope to soar further into the unexplored amidst which we live.",Ada Lovelace,Imagination
"Imagination disposes of everything; it creates beauty, justice, and happiness, which are everything in this world.",Blaise Pascal,Imagination
My problem is that my imagination won't turn off. I wake up so excited I can't eat breakfast. I've never run out of energy. It's not like OPEC oil; I don't worry about a premium going on my energy. It's just always been there. I got it from my mom.,Steven Spielberg,Imagination
"There are two worlds: the world we can measure with line and rule, and the world that we feel with our hearts and imagination.",Leigh Hunt,Imagination
Imagination is everything. It is the preview of life's coming attractions.,Albert Einstein,Imagination
"I just have a relationship with my imagination. It's like my friend, almost.",Steven Wright,Imagination
Falling in love consists merely in uncorking the imagination and bottling the common sense.,Helen Rowland,Imagination
"To put yourself in another's place requires real imagination, but by doing so each Girl Scout will be able to love among others happily.",Juliette Gordon Low,Imagination
"There is nothing heavier than compassion. Not even one's own pain weighs so heavy as the pain one feels for someone, for someone, pain intensified by the imagination and prolonged by a hundred echos.",Milan Kundera,Imagination
"A man at work, making something which he feels will exist because he is working at it and wills it, is exercising the energies of his mind and soul as well as of his body. Memory and imagination help him as he works.",William Morris,Imagination
My imagination is a twisted place.,Taylor Swift,Imagination
"For imagination sets the goal picture which our automatic mechanism works on. We act, or fail to act, not because of will, as is so commonly believed, but because of imagination.",Maxwell Maltz,Imagination
"Imagination is a very potent thing, and in the uneducated often usurps the place of genuine experience.",H. P. Lovecraft,Imagination
"Synthesizers can be programmed with more imagination than a real, 'human' performance. It's a joyful thing.",Joe Hisaishi,Imagination
"Apathy can be overcome by enthusiasm, and enthusiasm can only be aroused by two things: first, an ideal, with takes the imagination by storm, and second, a definite intelligible plan for carrying that ideal into practice.",Arnold J. Toynbee,Imagination
"I grew up in Sierra Leone, in a small village where as a boy my imagination was sparked by the oral tradition of storytelling. At a very young age I learned the importance of telling stories - I saw that stories are the most potent way of seeing anything we encounter in our lives, and how we can deal with living.",Ishmael Beah,Imagination
I think that people need an adrenalin rush. Folks need something aspirational; they need to do something that is hard. That's what ignites the imagination.,Mae Jemison,Imagination
You have all the reason in the world to achieve your grandest dreams. Imagination plus innovation equals realization.,Denis Waitley,Imagination
Death is the tyrant of the imagination.,Bryan Procter,Imagination
"I got a great imagination, and I pay close attention to my surroundings and I'm very observant.",E-40,Imagination
This is one of those cases in which the imagination is baffled by the facts.,Adam Smith,Imagination
Imagination is the key to my lyrics. The rest is painted with a little science fiction.,Jimi Hendrix,Imagination
It takes a lot of imagination to be a good photographer. You need less imagination to be a painter because you can invent things. But in photography everything is so ordinary; it takes a lot of looking before you learn to see the extraordinary.,David Bailey,Imagination
"One travels to run away from routine, that dreadful routine that kills all imagination and all our capacity for enthusiasm.",Ella Maillart,Imagination
"Films are dreams. Many, many critics say to me that my films are not good because they are too unbelievable, but this is my style. I tell stories like they are dreams. This is my imagination. For me, it would be impossible to do a film that is so precise, that resembles real life.",Dario Argento,Imagination
"In imagination, there's no limitation.",Mark Victor Hansen,Imagination
"Collecting facts is important. Knowledge is important. But if you don't have an imagination to use the knowledge, civilization is nowhere.",Ray Bradbury,Imagination
"For those who have obtained unobstructed knowledge of Self, the world is seen merely as a bondage causing imagination.",Ramana Maharshi,Imagination
"When something is such a creative medium as the web, the limits to it are our imagination.",Tim Berners-Lee,Imagination
The faking of feelings is a sin against the imagination.,Seamus Heaney,Imagination
"Halloween is not only about putting on a costume, but it's about finding the imagination and costume within ourselves.",Elvis Duran,Imagination
True intelligence requires fabulous imagination.,Ian Mcewan,Imagination
"My imagination completely controls me, and forever feeds the fire that burns with dark red light in my heart by bringing me the best dreams. I've always had a wild imagination, a big heart and a tortured soul so I feel that dark fantasy, love and horror are in my blood.",Kim Elizabeth,Imagination
"I don't know what the next American revolution is going to be like, but we might be able to imagine it if your imagination were rich enough.",Grace Lee Boggs,Imagination
"One lifetime is never enough to accomplish one's horticultural goals. If a garden is a site for the imagination, how can we be very far from the beginning?",Francis Cabot Lowell,Imagination
"When you start to develop your powers of empathy and imagination, the whole world opens up to you.",Susan Sarandon,Imagination
"Like all novelists, I'm interested in the filters between reality and the imagination.",Hisham Matar,Imagination
My reality needs imagination like a bulb needs a socket. My imagination needs reality like a blind man needs a cane.,Tom Waits,Imagination
"A lady's imagination is very rapid; it jumps from admiration to love, from love to matrimony in a moment.",Jane Austen,Imagination
I hope my kids see imagination has power to change everything.,Wangechi Mutu,Imagination
"Belief is nothing but a more vivid, lively, forcible, firm, steady conception of an object, than what the imagination alone is ever able to attain.",David Hume,Imagination
I must confess that my imagination refuses to see any sort of submarine doing anything but suffocating its crew and floundering at sea.,H. G. Wells,Imagination
I discovered that my imagination came alive when I moved away from the immediate world around me.,Kazuo Ishiguro,Imagination
"It is all very well to copy what one sees, but it is far better to draw what one now only sees in one's memory. That is a transformation in which imagination collaborates with memory.",Edgar Degas,Imagination
"Fantasy has a dark side to it. It also has a light hemisphere - the power of the human imagination to keep going, to imagine a better tomorrow.",Tim O'Brien,Imagination
My imagination can picture no fairer happiness than to continue living for art.,Clara Schumann,Imagination
"As great scientists have said and as all children know, it is above all by the imagination that we achieve perception, and compassion, and hope.",Ursula K. Le Guin,Imagination
"Reason respects the differences, and imagination the similitudes of things.",Percy Bysshe Shelley,Imagination
People can die of mere imagination.,Geoffrey Chaucer,Imagination
No amount of skillful invention can replace the essential element of imagination.,Edward Hopper,Imagination
"Wherever you write is supposed to be a little bit of a refuge, a place where you can get away from the world. The more closed in you are, the more you're forced back on your own imagination.",Stephen King,Imagination
"From the boys' point of view, scouting puts them into fraternity-gangs, which is their natural organisation, whether for games, mischief, or loafing; it gives them a smart dress and equipments; it appeals to their imagination and romance; and it engages them in an active, open-air life.",Robert Baden-Powell,Imagination
Self-reliance - that's a dirty word to Democrats. They want people to believe that self-reliance means you don't do anything with anybody. They don't want it thought of as accepting responsibility for one's life. Enterprise. Imagination. Independence. Entrepreneurism.,Rush Limbaugh,Imagination
"That neither our thoughts, nor passions, nor ideas formed by the imagination, exist without the mind, is what every body will allow.",George Berkeley,Imagination
Imagination... its limits are only those of the mind itself.,Rod Serling,Imagination
"I've always been interested in technology, but specifically how we can use machines to engage the imagination. I started using computers when I was young and was fascinated by creating rules and instructions that allow a computer to engage in a dialogue with humans. The stories found in the data all around us can do just that.",Aaron Koblin,Imagination
Let us leave pretty women to men devoid of imagination.,Marcel Proust,Imagination
"God has given us an imagination, and our imagination is really the principle tool from which all creativity and artistry comes from.",Erwin McManus,Imagination
"I have truly been inspired by the struggle and triumphs of so many women that dare to break new ground in all aspects of society, and those who have pushed the boundaries of human imagination.",Christina Koch,Imagination
"It is not that the child lives in a world of imagination, but that the child within us survives and starts into life only at rare moments of recollection, which makes us believe, and it is not true, that, as children, we were imaginative?",Cesare Pavese,Imagination
"I would warn you that I do not attribute to nature either beauty or deformity, order or confusion. Only in relation to our imagination can things be called beautiful or ugly, well-ordered or confused.",Baruch Spinoza,Imagination
"Like a blazing comet, I've traversed infinite nights, interstellar spaces of the imagination, voluptuousness and fear.",Antonio Tabucchi,Imagination
I try to decorate my imagination as much as I can.,Franz Schubert,Imagination
"The Jewish festival of freedom is the oldest continuously observed religious ritual in the world. Across the centuries, Passover has never lost its power to inspire the imagination of successive generations of Jews with its annually re-enacted drama of slavery and liberation.",Jonathan Sacks,Imagination
"Many who have had an opportunity of knowing any more about mathematics confuse it with arithmetic, and consider it an arid science. In reality, however, it is a science which requires a great amount of imagination.",Sofia Kovalevskaya,Imagination
"The moment a person forms a theory, his imagination sees in every object only the traits which favor that theory.",Thomas Jefferson,Imagination
Sometimes I feel like a figment of my own imagination.,Lily Tomlin,Imagination
