quotes,authors,categories
The symbolic language of the crucifixion is the death of the old paradigm; resurrection is a leap into a whole new way of thinking.,Deepak Chopra,Easter
"It is the hour to rend thy chains, the blossom time of souls.",Katharine Lee Bates,Easter
"To a Christian, Easter Sunday means everything, when we celebrate the resurrection of Jesus Christ.",Bernhard Langer,Easter
"But with Christ, we have access in a one-to-one relationship, for, as in the Old Testament, it was more one of worship and awe, a vertical relationship. The New Testament, on the other hand, we look across at a Jesus who looks familiar, horizontal. The combination is what makes the Cross.",Bono,Easter
"Easter is very important to me, it's a second chance.",Reba McEntire,Easter
A rebirth out of spiritual adversity causes us to become new creatures.,James E. Faust,Easter
"People respond when you tell them there is a great future in front of you, you can leave your past behind.",Joel Osteen,Easter
"The primary source of the appeal of Christianity was Jesus - His incarnation, His life, His crucifixion, and His resurrection.",Kenneth Scott Latourette,Easter
"What is the real purpose behind the Tooth Fairy, the Easter Bunny and Santa Claus? They seem like greater steps toward faith and imagination, each with a payoff. Like cognitive training exercises.",Chuck Palahniuk,Easter
I have always wanted a bunny and I'll always have a rabbit the rest of my life.,Amy Sedaris,Easter
"Faith in the Lord Jesus Christ is the foundation upon which sincere and meaningful repentance must be built. If we truly seek to put away sin, we must first look to Him who is the Author of our salvation.",Ezra Taft Benson,Easter
"God had brought me to my knees and made me acknowledge my own nothingness, and out of that knowledge I had been reborn. I was no longer the centre of my life and therefore I could see God in everything.",Bede Griffiths,Easter
Here's the problem with Easter. The Catholic Church needs to pick a date because it keeps moving. And I think the reason they always have Easter moving to different dates is to catch us.,Denis Leary,Easter
"'Easter' is a movable event, calculated by the relative positions of sun and moon, an impossible way of fixing year by year the anniversary of a historical event, but a very natural and indeed inevitable way of calculating a solar festival. These changing dates do not point to the history of a man, but to the hero of a solar myth.",Annie Besant,Easter
During my life I have heard many sermons on the Resurrection. I can recite the events of that first Easter Sunday. I have marked in my scriptures passages regarding the Resurrection.,Joseph B. Wirthlin,Easter
"The first thing that stuck in the minds of the disciples was not the empty tomb, but rather the empty grave clothes - undisturbed in form and position.",Josh McDowell,Easter
What makes you a Christian is whether or not you really are in accord with biblical theology and whether you know Jesus Christ as your Saviour.,Walter Martin,Easter
"It is at Easter that Jesus is most human, and like all humans, he fails and is failed. His is not an all-powerful God, it is an all-vulnerable God.",Michael Leunig,Easter
"I believe in one God, the first and great cause of goodness. I also believe in Jesus Christ, the rebirth of the world. I also believe in the Holy Ghost, the comforter.",Daniel Morgan,Easter
"Even if you're not Christian, just from being in our culture you know Jesus and resurrection and redemption.",Trey Parker,Easter
"I really do believe that God is love, one of deep affection and grace and forgiveness and inspiration.",William P. Young,Easter
"Easter may seem boring to children, and it is blessedly unencumbered by the silly fun that plagues Christmas. Yet it contains the one thing needful for every human life: the good news of Resurrection.",Frederica Mathewes-Green,Easter
"I know that many of you do wear such a cross of Christ, not in any ostentatious way, not in a way that might harm you at your work or recreation, but a simple indication that you value the role of Jesus Christ in the history of the world, that you are trying to live by Christ's standards in your own daily life.",Keith O'Brien,Easter
"At one time I smoked, but in 1959 I couldn't think of anything else to give up for Lent so I stopped - and I haven't had a cigarette since.",Ethel Merman,Easter
"The moment someone chooses to trust in Jesus Christ, his sins are wiped away, and he is adopted into God's family. That individual is set apart as a child of God, with a sacred purpose.",Charles Stanley,Easter
"To see how Christ was prophesied and described therein, consider and mark, how that the kid or lamb must be with out spot or blemish; and so was Christ only of all mankind, in the sight of God and of his law.",William Tyndale,Easter
"Easter is reflecting upon suffering for one thing, but it also reflects upon Jesus and his non compliance in the face of great authority where he holds to his truth - so there's two stories there.",Michael Leunig,Easter
"A rule I have had for years is: to treat the Lord Jesus Christ as a personal friend. His is not a creed, a mere doctrine, but it is He Himself we have.",Dwight L. Moody,Easter
My mom used to say that Greek Easter was later because then you get stuff cheaper.,Amy Sedaris,Easter
"Easter tells us of something children can't understand, because it addresses things they don't yet have to know: the weariness of life, the pain, the profound loneliness and hovering fear of meaninglessness.",Frederica Mathewes-Green,Easter
I read the Scriptures at the American Cathedral on Christmas and Easter; that's it. It's a task I love.,Olivia De Havilland,Easter
Continuing a Lenten series on prayer: Prayer is co-operation with God. It is the purest exercise of the faculties God has given us - an exercise that links these faculties with the Maker to work out the intentions He had in mind in their creation.,E. Stanley Jones,Easter
Christ appeared alive on several occasions after the cataclysmic events of that first Easter.,Josh McDowell,Easter
We were old sinners - but when we came to Christ we are not sinners anymore.,Joel Osteen,Easter
"Christ shared our experience; he suffered as we suffer; he died as we shall die, and for forty days in the desert he underwent the struggle between good and evil.",Basil Hume,Easter
"The Bible tells us that God will meet all our needs. He feeds the birds of the air and clothes the grass with the splendor of lilies. How much more, then, will He care for us, who are made in His image? Our only concern is to obey the heavenly Father and leave the consequences to Him.",Charles Stanley,Easter
"Easter is not limited to the passion and death of Christ; it also includes the dismal tragedy of life unlived by the many, and all the loss of passion and truth that goes with it.",Michael Leunig,Easter
"Passover and Easter are the only Jewish and Christian holidays that move in sync, like the ice skating pairs we saw during the winter Olympics.",Marvin Olasky,Easter
Those have a short Lent who owe money to be paid at Easter.,Benjamin Franklin,Easter
"For practicing Christians, Easter Sunday and the Holy week that precedes it are the apex of our faith. Without the resurrection of Christ there is no Christianity.",Rachel Campos-Duffy,Easter
Easter is an arts and crafts moment where your whole family and friends can get involved.,Alex Guarnaschelli,Easter
Most people outside of America won't get it. It's the Easter bunny. It's another lie and I don't understand why we had to invent this character.,Todd Rundgren,Easter
"Each year in early spring, during the season of Lent, which begins on Ash Wednesday and concludes on Easter, a plenitude of books, magazine articles, and television shows about Jesus appear.",Jay Parini,Easter
"I remember during Easter one year, I was to get a pair of black patent shoes but you could only get them from the white stores, so my mother drew the outline of my feet on a brown paper bag in order to get the closest size, because we weren't allowed to go in the store to try them on.",Claudette Colvin,Easter
"Every Easter, at one household or another, I find a battle begins and the conversation of how to 'properly eat' a chocolate bunny.",Hilary Farr,Easter
"The experience of being in the Army changed my whole life; I never believed that an organization such as ours could ever go to war, leave alone win it. It was, as Yeats remarked of the Easter Rising, 'A terrible beauty.'",Spike Milligan,Easter
I got 'Reign In Blood' for Easter one year - how ironic is that?,Joey Jordison,Easter
"For those of you who still believe in the Easter Bunny and that the letters that appear in your local newspaper come from concerned citizens who really care, I've got troubling news. At least in politics, most of the letters that get published on the letters-to-the-editor page originate in the campaign headquarters of the candidates.",Peter Navarro,Easter
"I loved raising my kids. I loved the process, the dirt of it, the tears of it, the frustration of it, Christmas, Easter, birthdays, growth charts, pediatrician appointments. I loved all of it.",Jane Elliot,Easter
"I built my church on Easter services, Christmas Eve services, and Norman Vincent Peale.",Robert H. Schuller,Easter
"Prince was outside his dressing room, shaking one of those little Easter egg maracas. His hair was straightened to a soft wave; his eyelashes were unfairly lovely. He smelled like the most expensive shelf in the Sephora perfume aisle. This man wearing eyeliner, heels and ladies' perfume somehow managed to be more masculine than the burly bodyguard.",Mayte Garcia,Easter
"I don't really care what people tell children - when you believe in Santa Claus, the Easter Bunny and the Tooth Fairy, one more fib won't hurt. But I am infuriated by the growing notion, posited in some touchy-feely quarters, that all women are, or can be, beautiful.",Julie Burchill,Easter
"I wasn't allowed to have sugar as a kid. We didn't have candy or soda or anything, so Easter and Halloween were my favorite times 'cause I could eat as much candy as I wanted.",Kaley Cuoco,Easter
"Easter is an ancient festival of rebirth, but it's also an excellent excuse for eating eggs. I really like eggs, of both the chocolate and chicken variety. But the chocolate ones, you must admit, can sustain only a fleeting interest. A sweet, sugary hit - and then it's gone.",Alice Roberts,Easter
"I cooked at the White House for Easter, last year, with Michelle Obama. But it more had to do with cooking from the organic garden, and her message. I took my daughter and granddaughter there, and they were really charming, it was great.",Jacques Pepin,Easter
"A strangely reflective, even melancholy day. Is that because, unlike our cousins in the northern hemisphere, Easter is not associated with the energy and vitality of spring but with the more subdued spirit of autumn?",Hugh Mackay,Easter
People come together with their families to celebrate Easter. What better way to celebrate than to spend a few hours going on the journey of Christ's life.,Roma Downey,Easter
"Easter is one of my favorite holidays with the kids. They get to run loose, and we always have our family and loved ones all around us!",Camila Alves,Easter
"During the first 13 centuries after the birth of Jesus in Bethlehem, no one thought of setting up a creche to celebrate Christmas. The pre-eminent Christian holiday was Easter, not Christmas.",Nancy Pearcey,Easter
"Usually my Easter reading consists of 'Who Moved the Stone?,' which gets dusted off annually and read, often in one sitting, to remind me of the miracle of redemption, resurrection and life after death.",Ann Widdecombe,Easter
"I was born into the Church of England but in the most nominal way possible you can imagine, so it's Christmas and Easter. And then like a great many clergy in the Church of England I actually got nobbled by being a chorister.",Richard Coles,Easter
"My grandmother and mother were from Italy, so I was raised Catholic. That kind of just meant going to church on Easter and Christmas. I saw a radical transformation in my family when they started going to a Christian church. I watched them fall in love with God.",Sonny Sandoval,Easter
"We always have a traditional Easter egg hunt on Easter Sunday. My Aunt Lynne organises that for the family, so we go to her house in Hampshire and it gets ever more elaborate every year.",Kate Garraway,Easter
Winning the 2007 Master's was a dream fulfilled; culminating on Easter Sunday with my family was very special. You couldn't write it up any better.,Zach Johnson,Easter
"I understand Christmas, and I understand Easter. But Halloween is one of those things where, if you don't grow with it? The French, they tried Halloween for a few years, and I think they're dropping it.",Jacques Torres,Easter
"There's just something about deviled eggs, whether it's the summer around Fourth of July for a picnic or a big sit-down meal like Christmas or Easter, we always do that.",Steve Doocy,Easter
"We have 40 people over for Thanksgiving, 30 people for Easter lunch, 35 people on Christmas Eve. People tend to expect to spend their holidays with us, which is lovely and an expectation I carry with pride.",Sonya Walger,Easter
"To the casual observer, the Dropbox demo video looked like a normal product demonstration, but we put in about a dozen Easter eggs that were tailored for the Digg audience. References to Tay Zonday and 'Chocolate Rain' and allusions to 'Office Space' and 'XKCD.' It was a tongue-in-cheek nod to that crowd, and it kicked off a chain reaction.",Drew Houston,Easter
"Teachers complain a lot about how tough their job is. But, you know, the day begins in most schools at nine o'clock, ends at 3.30 P.M. They have six weeks' holiday during the summer, two weeks' holiday at Easter and at Christmas. Yes, they don't just work when they're at school, but even so, compared to a lot of other jobs, it's not that tough.",Toby Young,Easter
"There are going to be birthdays, weddings, BBQs and work dos and you are entitled to have a few drinks, a slice of cake, a pepperoni pizza or an Easter egg every now and then.",Chloe Madeley,Easter
"I've got great people who handle my schedule, and everything does revolve around the children. If there's a parents' night or an Easter bonnet parade or a Nativity play, whatever it might be, then I plan everything around that.",Victoria Beckham,Easter
"When I was in film school I had this great professor, Jerzy Antczak, a Polish filmmaker, and Joe Russo of the Russo Brothers were in my class. It was this kind of Easter European philosophy of motivating camera only through character and motions, and just exploring with lenses. That was the best year of my education in my life.",Justin Lin,Easter
"I lost my biological father at nine, but up until then, we celebrated Christmas and Easter too.",Dia Mirza,Easter
"Fortunately, the DC Universe is full enough and replete enough with every kind of character that you could want, that it's not that hard to find the right character. Sometimes it's nothing more than an Easter egg, or a name drop, and sometimes it's someone like 'Deathstroke,' who is a huge part of the DC Universe.",Marc Guggenheim,Easter
"I grew up with Morecambe and Wise, they were part of Christmas, part of Easter, part of our lives. They were the top comedy act on television, watched by 25 million people.",Nigel Havers,Easter
I remember my mom bought me one of their shirts for Easter so that I could wear Helmut Lang for Easter. That was my first piece.,Travis Scott,Easter
"Over the years, I have been a house painter, farm worker, paste-up artist, Easter Bunny, pizza delivery person, homeless shelter staff member, and counselor for adults and kids with mental illness - I quit my last real job in 2000 to work on writing full-time.",Jennifer McMahon,Easter
"They changed my life, and I just love Marvel as I'm sure people can tell from the amount of Easter eggs and references I did throughout it. But I just feel like I've done my part with 'Loki,' at least for now, and I'm excited to see where it goes next as a fan.",Kate Herron,Easter
"I had my boy in Boston on Easter Sunday. That kills me, from a sports perspective. He's a Boston baby and I'm a New York guy.",Kevin James,Easter
"My childhood was all about going to church, singing in church. And later on, after I got a little older, my mother taught me how to do poems for Easter and Mother's Day, recitals and so on. I got attached to that, so as I got older and older, I began to recite poetry.",Rudy Ray Moore,Easter
"In the past, I've visited remote places - North Korea, Ethiopia, Easter Island - partly as a way to visit remote states of mind: remote parts of myself that I wouldn't ordinarily explore.",Pico Iyer,Easter
"The first Christians were formed by the first Easter into a new community that transcended all other commitments, encompassing the tax collector Matthew, a lackey of the occupying Romans, and Simon the Zealot, an insurrectionist.",Richard Coles,Easter
"I'd love to go to Easter Island, Hawaii, Iceland and Antarctica.",KT Tunstall,Easter
I think the thing about Easter holidays in particular is you don't know what the weather's going to be like.,Kate Garraway,Easter
"My grandmother was a church organist, but we only went on Easter and Christmas Eve sometimes.",Zach Anner,Easter
"In our family, and not just us but even with my cousins, uncles and aunts, we celebrate every festival - be it Christmas, Easter, Eid, Diwali or our birthdays.",Ananya Panday,Easter
"Every year NYC hosts one of the world's most famous Easter Parade. Each year attendees and participants show up in their Sunday best and as tradition states, with Easter bonnets in tow.",Hilary Farr,Easter
"Don't get me wrong, growing up in Edinburgh, I was all too familiar with the Hibs and Hearts rivalry. My father grew up in Leith - Hibee territory - just off of Easter Road on Albert Street.",Graeme Souness,Easter
"I was raised - and still consider myself to be - Catholic, though I'm non-practicing and haven't fulfilled my Easter duty since sometime during the Nixon years. I'm assailed by all kinds of stimulating doubts, but I do believe in God.",Thomas Mallon,Easter
"I didn't feel the need to rebel as a teenager. From age nine to 16, I went to school in Montreux in Switzerland, and it was heaven. I went to England for the Easter holidays, Cyprus for Christmas and summer holidays, and I was delighted to have that independence.",Angela Bowie,Easter
"There's something special about big midweek games at Easter Road, under the lights, that makes us have that little bit extra about us.",John McGinn,Easter
"Personally, my interests are ancient history and ancient civilizations. In my own life, I'd like to go to places like Easter Island.",Nicolas Cage,Easter
And it is always Easter Sunday at the New York City Ballet. It is always coming back to life. Not even coming back to life - it lives in the constant present.,John Guare,Easter
"You never create a scene around the Easter egg. The Easter egg is always just, 'Oh, there's an opportunity for something that the fans will enjoy if they can spot it.'",Kari Skogland,Easter
"My passion was to be on Broadway and to be part of this community because I saw what it was like from the outside as the young kid in and around New York, and I would see things like the 'Easter Bonnet' or 'Broadway Bares,' things I would sneak into.",Max von Essen,Easter
"I'm Jewish, so I don't know much about Easter eggs.",Simon Kinberg,Easter
"What do you mean you don't believe in homosexuality? It's not like the Easter Bunny, your belief isn't necessary.",Lea DeLaria,Easter
"Do we believe that there is equal economic opportunity out there in the real world, right now, for each and every one of these groups? If we believed in the tooth fairy, if we believed in the Easter Bunny, we might well believe that.",William Weld,Easter
"God expects from men something more than at such times, and that it were much to be wished for the credit of their religion as well as the satisfaction of their conscience that their Easter devotions would in some measure come up to their Easter dress.",Robert South,Easter
"Robert Easter Jr. is a tough fighter who I have to take very seriously and I do, and that's why we did a nine-week training camp and got the great sparring, got the right training, the right diet, everything.",Mikey Garcia,Easter
"M-G-M knew how to build stars. We used to do constant publicity stills. You were the Easter bunny one time and a Christmas tree the next. When I went to Japan, they knew who I was. Now you have a great actress and a year later, they ask, 'What happened to her?'",Cyd Charisse,Easter
"Country ham is baked whole, usually with a glaze, sometimes studded with cloves, and served as the centerpiece of Christmas and Easter feasts.",Kate Christensen,Easter
"I am very proud of this work because it is more about the meaning of the Easter Rising and its relationship to what this whole century has been about, people liberating themselves, freeing themselves.",Leon Uris,Easter
"At Easter the family got together and we were giving one of my uncles a hard time about watching scary films because on the boat leaving Vietnam, when we were attacked by pirates, he wet his pants.",Anh Do,Easter
"Between the three, Facebook is literally everyone I've ever shaken hands with at a conference or kissed on the cheek at Easter. Twitter seems to be everyone I am entertained by or I wish to meet some day. Foursquare seems to be everyone I run into on a regular basis. All three of those social graphs are powerful in their own.",Dennis Crowley,Easter
"The old Rankin-Bass animated specials seemed to exist in a loosely shared reality, which is what attracted me to them. Santa, Snow Miser, Rudolph, Frosty, even the Easter Bunny seemed to be on nodding acquaintance with each other, even if only in cameo appearances in each other's cartoons.",Paul Dini,Easter
'Rapa Nui' is about the conflict in the 1600s on Easter Island. It's about the clash of the royal clan and the working class.,Jason Scott Lee,Easter
"Easter egg hunts and parades are nothing new to any household or city, however nobody does it better then the Big Apple.",Hilary Farr,Easter
"I have to thank my mother for this. When I was a little boy she used to teach me poems. I would go in church and tell the poems in church for the Easter program, and again for Mother's Day and any occasion she felt would fit. I was very energetic with delivery at that time as a boy, so it stuck with me.",Rudy Ray Moore,Easter
"Like Christmas, Easter has lost much of its religious meaning in popular culture. Ask your average kid what the holiday is about and they will tell you all about the Easter Bunny, eggs hunts and baskets full of candy.",Rachel Campos-Duffy,Easter
"Somehow we just don't make the same boisterous fun of Holy Week that we do of Christmas. No one plans to have a holly, jolly Easter.",Frederica Mathewes-Green,Easter
"Generally, occasions like Maundy Thursday and Easter can strictly be family affairs for Christian households. But, while I was growing up in my ancestral home in Ponkunnam in Kottayam district, they weren't so. My late dad was a very cool, affable person who liked to involve our friends and neighbors too in such celebrations.",Babu Antony,Easter
"Well, on Easter of sophomore year of high school, me and my brother found my dad dead on our living room floor.",Caris LeVert,Easter
