quotes,authors,categories
"The key is to keep company only with people who uplift you, whose presence calls forth your best.",Epictetus,Best
I just wanna give a big shout out to all the fans out there who have followed my work up until now. You guys are amazing!! Hearing from fans is the best feeling in the world.,Lindsey Shaw,Best
Success is peace of mind which is a direct result of self-satisfaction in knowing you did your best to become the best you are capable of becoming.,John Wooden,Best
"A failure is not always a mistake, it may simply be the best one can do under the circumstances. The real mistake is to stop trying.",B. F. Skinner,Best
The best part of beauty is that which no picture can express.,Francis Bacon,Best
The best preparation for good work tomorrow is to do good work today.,Elbert Hubbard,Best
"Love yourself for who you are, and trust me, if you are happy from within, you are the most beautiful person, and your smile is your best asset.",Ileana D'Cruz,Best
"Always do your best. What you plant now, you will harvest later.",Og Mandino,Best
The best way out is always through.,Robert Frost,Best
"Health is the greatest gift, contentment the greatest wealth, faithfulness the best relationship.",Buddha,Best
"I'm not perfect; I make mistakes all the time. All I can do is to try my best to learn from my mistakes, take responsibility for them, and do a better job tomorrow.",Lana,Best
"Try and leave this world a little better than you found it, and when your turn comes to die, you can die happy in feeling that at any rate, you have not wasted your time but have done your best.",Robert Baden-Powell,Best
"There is so much good in the worst of us, and so much bad in the best of us, that it ill behooves any of us to find fault with the rest of us.",James Truslow Adams,Best
The best thing one can do when it's raining is to let it rain.,Henry Wadsworth Longfellow,Best
"Ultimately, leadership is not about glorious crowning acts. It's about keeping your team focused on a goal and motivated to do their best to achieve it, especially when the stakes are high and the consequences really matter. It is about laying the groundwork for others' success, and then standing back and letting them shine.",Chris Hadfield,Best
"Outside of a dog, a book is a man's best friend. Inside of a dog it's too dark to read.",Groucho Marx,Best
"I see myself as the best footballer in the world. If you don't believe you are the best, then you will never achieve all that you are capable of.",Cristiano Ronaldo,Best
"Always Do Your Best. Your best is going to change from moment to moment; it will be different when you are healthy as opposed to sick. Under any circumstance, simply do your best, and you will avoid self-judgment, self-abuse and regret.",Don Miguel Ruiz,Best
"It is best to love wisely, no doubt; but to love foolishly is better than not to be able to love at all.",William Makepeace Thackeray,Best
Making money is art and working is art and good business is the best art.,Andy Warhol,Best
"If you have a positive attitude and constantly strive to give your best effort, eventually you will overcome your immediate problems and find you are ready for greater challenges.",Pat Riley,Best
"Like what you do, and then you will do your best.",Katherine Johnson,Best
A man's friendships are one of the best measures of his worth.,Charles Darwin,Best
You are a product of your environment. So choose the environment that will best develop you toward your objective. Analyze your life in terms of its environment. Are the things around you helping you toward success - or are they holding you back?,W. Clement Stone,Best
The best thing to hold onto in life is each other.,Audrey Hepburn,Best
My best friend is the one who brings out the best in me.,Henry Ford,Best
"The boundaries which divide Life from Death are at best shadowy and vague. Who shall say where the one ends, and where the other begins?",Edgar Allan Poe,Best
"If it's flipping hamburgers at McDonald's, be the best hamburger flipper in the world. Whatever it is you do you have to master your craft.",Snoop Dogg,Best
"I think it's very important to have a feedback loop, where you're constantly thinking about what you've done and how you could be doing it better. I think that's the single best piece of advice: constantly think about how you could be doing things better and questioning yourself.",Elon Musk,Best
"One of the best ways to make yourself happy in the present is to recall happy times from the past. Photos are a great memory-prompt, and because we tend to take photos of happy occasions, they weight our memories to the good.",Gretchen Rubin,Best
"The best remedy for those who are afraid, lonely or unhappy is to go outside, somewhere where they can be quiet, alone with the heavens, nature and God. Because only then does one feel that all is as it should be.",Anne Frank,Best
Doing the best at this moment puts you in the best place for the next moment.,Oprah Winfrey,Best
"I am prepared for the worst, but hope for the best.",Benjamin Disraeli,Best
Don't let the fear of the time it will take to accomplish something stand in the way of your doing it. The time will pass anyway; we might just as well put that passing time to the best possible use.,Earl Nightingale,Best
Remembering that you are going to die is the best way I know to avoid the trap of thinking you have something to lose. You are already naked. There is no reason not to follow your heart.,Steve Jobs,Best
"Work hard, stay positive, and get up early. It's the best part of the day.","George Allen, Sr.",Best
"Living with fear stops us taking risks, and if you don't go out on the branch, you're never going to get the best fruit.",Sarah Parish,Best
"Whatever you do, do with determination. You have one life to live; do your work with passion and give your best. Whether you want to be a chef, doctor, actor, or a mother, be passionate to get the best result.",Alia Bhatt,Best
Use what talents you possess; the woods would be very silent if no birds sang there except those that sang best.,Henry Van Dyke,Best
The best way to pay for a lovely moment is to enjoy it.,Richard Bach,Best
"A good character is the best tombstone. Those who loved you and were helped by you will remember you when forget-me-nots have withered. Carve your name on hearts, not on marble.",Charles Spurgeon,Best
"When we seek to discover the best in others, we somehow bring out the best in ourselves.",William Arthur Ward,Best
The best way to make your dreams come true is to wake up.,Paul Valery,Best
"A strong, positive self-image is the best possible preparation for success.",Joyce Brothers,Best
Life is a lot like jazz... it's best when you improvise.,George Gershwin,Best
"Government, even in its best state, is but a necessary evil; in its worst state, an intolerable one.",Thomas Paine,Best
"Sleep is good, death is better; but of course, the best thing would to have never been born at all.",Heinrich Heine,Best
"I follow three rules: Do the right thing, do the best you can, and always show people you care.",Lou Holtz,Best
"All the adversity I've had in my life, all my troubles and obstacles, have strengthened me... You may not realize it when it happens, but a kick in the teeth may be the best thing in the world for you.",Walt Disney,Best
God always gives His best to those who leave the choice with him.,Jim Elliot,Best
Some things are best left to memories.,Bez,Best
Things are never quite as scary when you've got a best friend.,Bill Watterson,Best
"In times of great stress or adversity, it's always best to keep busy, to plow your anger and your energy into something positive.",Lee Iacocca,Best
Good manners will open doors that the best education cannot.,Clarence Thomas,Best
"If you do what you love, it is the best way to relax.",Christian Louboutin,Best
"Life is about not knowing, having to change, taking the moment and making the best of it, without knowing what's going to happen next.",Gilda Radner,Best
The best protection any woman can have... is courage.,Elizabeth Cady Stanton,Best
"Don't lower your expectations to meet your performance. Raise your level of performance to meet your expectations. Expect the best of yourself, and then do what is necessary to make it a reality.",Ralph Marston,Best
"A successful competition for me is always going out there and putting 100 percent into whatever I'm doing. It's not always winning. People, I think, mistake that it's just winning. Sometimes it could be, but for me, it's hitting the best sets I can, gaining confidence, and having a good time and having fun.",Simone Biles,Best
Sleep is the best meditation.,Dalai Lama,Best
"Men are like wine - some turn to vinegar, but the best improve with age.",Pope John XXIII,Best
The ultimate victory in competition is derived from the inner satisfaction of knowing that you have done your best and that you have gotten the most out of what you had to give.,Howard Cosell,Best
Competition is the best form of motivation.,Cordae,Best
"Keep going and keep believing and do what makes you feel good. And when you feel good and get to the point where no-one can take that from you, then that feeling will the best feeling.",NikkieTutorials,Best
"If you die you're completely happy and your soul somewhere lives on. I'm not afraid of dying. Total peace after death, becoming someone else is the best hope I've got.",Kurt Cobain,Best
It is literally true that you can succeed best and quickest by helping others to succeed.,Napoleon Hill,Best
A satisfied customer is the best business strategy of all.,Michael LeBoeuf,Best
Education is the best friend. An educated person is respected everywhere. Education beats the beauty and the youth.,Chanakya,Best
"God is not on the side of the big battalions, but on the side of those who shoot best.",Voltaire,Best
"Life is an unfoldment, and the further we travel the more truth we can comprehend. To understand the things that are at our door is the best preparation for understanding those that lie beyond.",Hypatia,Best
Champions are not the ones who always win races - champions are the ones who get out there and try. And try harder the next time. And even harder the next time. 'Champion' is a state of mind. They are devoted. They compete to best themselves as much if not more than they compete to best others. Champions are not just athletes.,Simon Sinek,Best
Happiness does not come from doing easy work but from the afterglow of satisfaction that comes after the achievement of a difficult task that demanded our best.,Theodore Isaac Rubin,Best
"When you have balance in your life, work becomes an entirely different experience. There is a passion that moves you to a whole new level of fulfillment and gratitude, and that's when you can do your best... for yourself and for others.",Cara Delevingne,Best
"The best way to predict the future is to study the past, or prognosticate.",Robert Kiyosaki,Best
Walking is the best possible exercise. Habituate yourself to walk very far.,Thomas Jefferson,Best
"The best portion of a good man's life is his little, nameless, unremembered acts of kindness and of love.",William Wordsworth,Best
"My mama always used to tell me: 'If you can't find somethin' to live for, you best find somethin' to die for.'",Tupac Shakur,Best
"If you want to be the best, you have to do things that other people aren't willing to do.",Michael Phelps,Best
I'm not perfect but I always try to give of my best.,Ander Herrera,Best
Those men get along best with women who can get along best without them.,Charles Baudelaire,Best
The best place to find God is in a garden. You can dig for him there.,George Bernard Shaw,Best
"Technology can be our best friend, and technology can also be the biggest party pooper of our lives. It interrupts our own story, interrupts our ability to have a thought or a daydream, to imagine something wonderful, because we're too busy bridging the walk from the cafeteria back to the office on the cell phone.",Steven Spielberg,Best
"If you want to be the best, you've got to beat the best. The only problem is when I get that belt, who's going to be left to fight? That's what I want to know.",Donald Cerrone,Best
"We must develop and maintain the capacity to forgive. He who is devoid of the power to forgive is devoid of the power to love. There is some good in the worst of us and some evil in the best of us. When we discover this, we are less prone to hate our enemies.","Martin Luther King, Jr.",Best
"I believe in soulmates, yes, but I believe you also have to work at love. I happen to believe your soulmate doesn't have to be your partner - your soulmate could be your best friend, your sibling, it doesn't have to be the person you marry.",Cheryl Cole,Best
Perhaps I know best why it is man alone who laughs; he alone suffers so deeply that he had to invent laughter.,Friedrich Nietzsche,Best
Walking is man's best medicine.,Hippocrates,Best
The best way to guarantee a loss is to quit.,Morgan Freeman,Best
Power is always dangerous. Power attracts the worst and corrupts the best.,Edward Abbey,Best
"How great it would be for us all to have the pride of knowing that we, as a country, are one of the best countries to be a child.",Jacinda Ardern,Best
"I'm just here for good times, man. I want people to have the best time ever. Especially if they're around me.",Travis Scott,Best
The best part about being alone is that you really don't have to answer to anybody. You do what you want.,Justin Timberlake,Best
Write it on your heart that every day is the best day in the year.,Ralph Waldo Emerson,Best
"My life motto is 'Do my best, so that I can't blame myself for anything.'",Magdalena Neuner,Best
"I believe that in life, you have to give things your best shot, do your best. You have to focus on what needs to be done, do the right thing, not the popular thing.",David Cameron,Best
The best time to buy a home is always five years ago.,Ray Brown,Best
"It is not enough to do your best; you must know what to do, and then do your best.",W. Edwards Deming,Best
The optimist thinks this is the best of all possible worlds. The pessimist fears it is true.,J. Robert Oppenheimer,Best
"Expect the best, plan for the worst, and prepare to be surprised.",Denis Waitley,Best
"Baseball was, is and always will be to me the best game in the world.",Babe Ruth,Best
I do not need a trophy to tell myself that I am the best.,Zlatan Ibrahimovic,Best
"The best partnerships aren't dependent on a mere common goal but on a shared path of equality, desire, and no small amount of passion.",Sarah MacLean,Best
The best route is to stay humble and stay true to yourself.,Rich the Kid,Best
"I've been searching for ways to heal myself, and I've found that kindness is the best way.",Lady Gaga,Best
"'Thank you' is the best prayer that anyone could say. I say that one a lot. Thank you expresses extreme gratitude, humility, understanding.",Alice Walker,Best
The best way to predict the future is to invent it.,Alan Kay,Best
The best way to have a good idea is to have a lot of ideas.,Linus Pauling,Best
Gorgeous hair is the best revenge.,Ivana Trump,Best
"Memories are the best things in life, I think.",Romy Schneider,Best
"A wise man is superior to any insults which can be put upon him, and the best reply to unseemly behavior is patience and moderation.",Moliere,Best
The human body is the best picture of the human soul.,Ludwig Wittgenstein,Best
"Our prayers should be for blessings in general, for God knows best what is good for us.",Socrates,Best
"Surround yourself with the best people you can find, delegate authority, and don't interfere as long as the policy you've decided upon is being carried out.",Ronald Reagan,Best
"Like love, breakfast is best when made at home.",Gina Barreca,Best
"Win or lose, I believe in giving my best and that is what I always do.",Lin Dan,Best
"Our mission is to accelerate the development of a better financial system; it's not just development of a better Bitcoin financial system, and so we want to back the best teams, who have the biggest ideas, unique solutions to big problems.",Barry Silbert,Best
Speak when you are angry - and you'll make the best speech you'll ever regret.,Laurence J. Peter,Best
"No matter how good you are at planning, the pressure never goes away. So I don't fight it. I feed off it. I turn pressure into motivation to do my best.",Ben Carson,Best
"No matter what job or industry you're in, life is hard, but we're all going through a difficult time and the best thing we can do is pick each other up and move on together.",Eric Nam,Best
"You don't fight racism with racism, the best way to fight racism is with solidarity.",Bobby Seale,Best
Perfection is impossible; just strive to do your best.,Angela Watson,Best
"Don't worry about being famous or making money; the most important thing is being the best. You have to become a master of your craft, and everything else will come.",Anastasia Soare,Best
"We should remember that one man is much the same as another, and that he is best who is trained in the severest school.",Thucydides,Best
My cell phone is my best friend. It's my lifeline to the outside world.,Carrie Underwood,Best
"Employees are a company's greatest asset - they're your competitive advantage. You want to attract and retain the best; provide them with encouragement, stimulus, and make them feel that they are an integral part of the company's mission.",Anne M. Mulcahy,Best
I've been through a lot of things in my personal and family life. That turned me into a fighter. I always strive to be the best I possibly can.,Hope Solo,Best
Surround yourself with good people. People who are going to be honest with you and look out for your best interests.,Derek Jeter,Best
The best way to destroy the capitalist system is to debauch the currency.,Vladimir Lenin,Best
The best things in life are often waiting for you at the exit ramp of your comfort zone.,Karen Salmansohn,Best
"You're not gonna get through life without being worshipful or devoted to something. You're either devoted to your job, or to your desires. So the best way to spend your life is to try to be devoted to prayer, to Allah.",Mos Def,Best
I'm just myself. That's the best way to put it.,Post Malone,Best
Success is best when it's shared.,Howard Schultz,Best
Good teachers know how to bring out the best in students.,Charles Kuralt,Best
"Seek home for rest, for home is best.",Thomas Tusser,Best
"Creativity is a habit, and the best creativity is the result of good work habits.",Twyla Tharp,Best
Stubborn and ardent clinging to one's opinion is the best proof of stupidity.,Michel de Montaigne,Best
"Some people think that you have to be the loudest voice in the room to make a difference. That is just not true. Often, the best thing we can do is turn down the volume. When the sound is quieter, you can actually hear what someone else is saying. And that can make a world of difference.",Nikki Haley,Best
Do your best and leave the rest to God.,Manisha Koirala,Best
"Success has a simple formula: do your best, and people may like it.",Sam Ewing,Best
The best thing of all is God is with us.,John Wesley,Best
"I love what I do, and when you love what you do, you want to be the best at it.",Jay-Z,Best
"So much of what is best in us is bound up in our love of family, that it remains the measure of our stability because it measures our sense of loyalty. All other pacts of love or fear derive from it and are modeled upon it.",Haniel Long,Best
"Nobody can predict the future. You just have to give your all to the relationship you're in and do your best to take care of your partner, communicate and give them every last drop of love you have. I think one of the most important things in a relationship is caring for your significant other through good times and bad.",Nick Cannon,Best
Faith in oneself is the best and safest course.,Michelangelo,Best
"The thing is that love gives us a ringside seat on somebody else's flaws, so of course you're gonna spot some things that kinda need to be mentioned. But often the romantic view is to say, 'If you loved me, you wouldn't criticise me.' Actually, true love is often about trying to teach someone how to be the best version of themselves.",Alain de Botton,Best
Consistency is always the best teacher.,Stephon Marbury,Best
"Townes Van Zandt is the best songwriter in the whole world, and I'll stand on Bob Dylan's coffee table in my cowboy boots and say that.",Steve Earle,Best
"To have faith doesn't mean you get any less frustrated when you don't do your best, but you know that it's not life and death. Take what you're given, and when you continue to work hard, you will see results. That will give you the confidence you need to keep going.",Tom Lehman,Best
"Try to see the good in others. When you're tempted to judge someone, make an effort to see their goodness. Your willingness to look for the best in people will subconsciously bring it forth.",Marianne Williamson,Best
"I prefer to win titles with the team ahead of individual awards or scoring more goals than anyone else. I'm more worried about being a good person than being the best football player in the world. When all this is over, what are you left with? When I retire, I hope I am remembered for being a decent guy.",Lionel Messi,Best
Empowering the individual means empowering the nation. And empowerment is best served through rapid economic growth with rapid social change.,Atal Bihari Vajpayee,Best
"When you love someone, the best thing you can offer is your presence. How can you love if you are not there?",Thich Nhat Hanh,Best
My belief is that communication is the best way to create strong relationships.,Jada Pinkett Smith,Best
"The best thing is to invest in yourself, because it takes money to make money.",Young Dolph,Best
"And while the law of competition may be sometimes hard for the individual, it is best for the race, because it ensures the survival of the fittest in every department.",Andrew Carnegie,Best
"You are capable of more than you know. Choose a goal that seems right for you and strive to be the best, however hard the path. Aim high. Behave honorably. Prepare to be alone at times, and to endure failure. Persist! The world needs all you can give.",E. O. Wilson,Best
Your best teacher is your last mistake.,Ralph Nader,Best
God is best known in not knowing him.,Saint Augustine,Best
"The best customer service is if the customer doesn't need to call you, doesn't need to talk to you. It just works.",Jeff Bezos,Best
The season of failure is the best time for sowing the seeds of success.,Paramahansa Yogananda,Best
One of the best pieces of advice I ever got was from a horse master. He told me to go slow to go fast. I think that applies to everything in life. We live as though there aren't enough hours in the day but if we do each thing calmly and carefully we will get it done quicker and with much less stress.,Viggo Mortensen,Best
"If you can do what you do best and be happy, you're further along in life than most people.",Leonardo DiCaprio,Best
The 1st period is won by the best technician. The 2nd period is won by the kid in the best shape. The 3rd period is won by the kid with the biggest heart.,Dan Gable,Best
"The man who makes everything that leads to happiness depends upon himself, and not upon other men, has adopted the very best plan for living happily. This is the man of moderation, the man of manly character and of wisdom.",Plato,Best
I wouldn't say I was the best manager in the business. But I was in the top one.,Brian Clough,Best
Taking joy in living is a woman's best cosmetic.,Rosalind Russell,Best
"Taking risks is the best thing ever, and that's what gets you anywhere.",Benee,Best
The best part is still ahead of me - I haven't experienced my 'good old days' yet.,Luther Vandross,Best
He who keeps his cool best wins.,Norman Cousins,Best
"I'm going to use all my tools, my God-given ability, and make the best life I can with it.",LeBron James,Best
For Forms of Government let fools contest; whatever is best administered is best.,Alexander Pope,Best
"I did the best I could, and in some arenas, my best was not good enough. I've made some bad choices.",Amy Grant,Best
One of the best ways to express yourself is the way you dress.,Willie Cauley-Stein,Best
Mental prayer in my opinion is nothing else than an intimate sharing between friends; it means taking time frequently to be alone with Him who we know loves us. The important thing is not to think much but to love much and so do that which best stirs you to love. Love is not great delight but desire to please God in everything.,Saint Teresa of Avila,Best
The corruption of the best things gives rise to the worst.,David Hume,Best
Leadership consists of picking good men and helping them do their best.,Chester W. Nimitz,Best
The best time to make friends is before you need them.,Ethel Barrymore,Best
"I'm human, I'm not perfect. I make mistakes all the time, but I guess my job is to keep those mistakes to myself, which I'm already fine doing and just try to be the best I can be for those kids.",Selena Gomez,Best
There is always some kid who may be seeing me for the first time. I owe him my best.,Joe DiMaggio,Best
"When you love someone and care about them, you want what's best for them, and it's always the hardest thing to realize maybe you aren't what's best for them, how hard you try.",Mitski,Best
Sometimes the bad things that happen in our lives put us directly on the path to the best things that will ever happen to us.,Paul Millsap,Best
"You can only do your best. That's all you can do. And if it isn't good enough, it isn't good enough.",Imelda Staunton,Best
Only the mediocre are always at their best.,Jean Giraudoux,Best
The best thing about being a DJ is making people happy. There is nothing like seeing people get up from a table to dance or the expression on their face when they hear a song they love. I also love to educate people on music they have never heard.,Chelsea Leyland,Best
History is the best guide to the future.,Bill Dedman,Best
"He who knows no hardships will know no hardihood. He who faces no calamity will need no courage. Mysterious though it is, the characteristics in human nature which we love best grow in a soil with a strong mixture of troubles.",Harry Emerson Fosdick,Best
"Heavy hearts, like heavy clouds in the sky, are best relieved by the letting of a little water.",Christopher Morley,Best
"You get the best effort from others not by lighting a fire beneath them, but by building a fire within.",Bob Nelson,Best
"Science is simply common sense at its best, that is, rigidly accurate in observation, and merciless to fallacy in logic.",Thomas Huxley,Best
The best way to escape from your problem is to solve it.,Robert Anthony,Best
Your best T-shirt should be like your bed; it just feels like you are home when you are in it.,Ashton Kutcher,Best
"For me the best thing about winning an award is when the people cheer for your win. When you can see that the people are really happy that you are winning something, that's the most reward thing in the world.",Busta Rhymes,Best
Sometimes you get the best light from a burning bridge.,Don Henley,Best
